,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
0,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,1,0.10799973225927703,0.6425583909018281,0.4128812857183465,0.6425583909018281,0.502729507827918,0.640734649122807,0.4105408905865266,0.640734649122807,0.5004354492129679,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798467784,0.9999451754385965,0.9999451741789839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798467784,0.9999451754385965,0.9999451741789839,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6457305324498331,0.6370155610855793,0.6457305324498331,0.5185824052655001,0.6434758771929825,0.6271706816210335,0.6434758771929825,0.5165415462270142,0.0,0.0,0.0,0.0006090133982947776,0.0,0.0006090133982947776,0.0,0.0,0.0,0.0006090133982947776,0.0,0.0006090133982947776,0.10905448875282153,0.1055499300638999,0.10905448875282153,0.1057025319256426,0.10905448875282153,0.1057025319256426,0.0,0.0,0.0,0.0006090133982947776,0.0,0.0006090133982947776
1,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,2,0.10799973225927703,0.6425583909018281,0.4128812857183465,0.6425583909018281,0.502729507827918,0.640734649122807,0.4105408905865266,0.640734649122807,0.5004354492129679,1.0,1.0,1.0,1.0,0.999890350877193,0.9998903685085039,0.999890350877193,0.999890345837751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6440622209690305,0.6104012684022283,0.6440622209690305,0.5186840000329984,0.6418311403508772,0.604932535822344,0.6418311403508772,0.5151338867984486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036874429690125776,0.0,0.0,0.10905448875282153,0.1055499300638999,0.10905448875282153,0.10561696676777493,0.10905448875282153,0.1055499300638999,0.0,0.0,0.0,0.00036874429690125776,0.0,0.0
2,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,4,0.10799973225927703,0.6425583909018281,0.4128812857183465,0.6425583909018281,0.502729507827918,0.640734649122807,0.4105408905865266,0.640734649122807,0.5004354492129679,1.0,1.0,1.0,1.0,0.9997807017543859,0.9997807722682912,0.9997807017543859,0.999780681588688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997807017543859,0.9997807722682912,0.9997807017543859,0.999780681588688,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6516753606842427,0.6312755093498439,0.6516753606842427,0.5549034770227197,0.6475877192982457,0.6212555315058305,0.6475877192982457,0.5497483699117977,0.0,0.0,0.0,0.0009610764055741905,0.0,0.0009610764055741905,0.0,0.0,0.0,0.0009610764055741905,0.0,0.0009610764055741905,0.10905448875282153,0.1055499300638999,0.10905448875282153,0.10520766943242904,0.10905448875282153,0.10520766943242904,0.0,0.0,0.0,0.0009610764055741905,0.0,0.0009610764055741905
3,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,8,0.10799973225927703,0.6425583909018281,0.4128812857183465,0.6425583909018281,0.502729507827918,0.640734649122807,0.4105408905865266,0.640734649122807,0.5004354492129679,0.9978147469335965,0.9978250987845149,0.9978147469335965,0.9978163598139428,0.9974780701754385,0.9974866957854063,0.9974780701754385,0.9974796833184109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995300531039992,0.9995301247583308,0.9995300531039992,0.9995299971989206,0.9986842105263158,0.9986843590342077,0.9986842105263158,0.9986842709520488,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6534846562338456,0.6285001962487035,0.6534846562338456,0.5724400490618878,0.6524122807017544,0.6295710476433278,0.6524122807017544,0.5700449545995103,0.0,0.0,0.0018470614043513962,0.003944019301061105,0.0018470614043513962,0.003944019301061105,0.0,0.0,0.0009235505387378273,0.002162421912542012,0.0016418676244227548,0.0026429601153291626,0.10905448875282153,0.1055499300638999,0.10576106650473355,0.10270608005276655,0.10830874973333326,0.10357755720314149,0.0,0.0,0.00373246458555228,0.0024863838788914436,0.0016418676244227548,0.0026429601153291626
4,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,4.0,0.10799973225927703,0.6425583909018281,0.4128812857183465,0.6425583909018281,0.502729507827918,0.640734649122807,0.4105408905865266,0.640734649122807,0.5004354492129679,0.6826213637858922,0.4659719262969114,0.6826213637858922,0.5538642695567305,0.6817982456140351,0.46484884772237617,0.6817982456140351,0.5527997771845182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995535504487992,0.9995535509318245,0.9995535504487992,0.9995535194810955,0.9990679824561404,0.9990681730880168,0.9990679824561404,0.9990680466458502,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6542835659570468,0.6391544000021642,0.6542835659570468,0.5603127390848908,0.6521929824561403,0.6375156082529865,0.6521929824561403,0.5569824942856106,0.0,0.0,0.0012012997338016324,0.0015227868466231851,0.0012012997338016324,0.0015227868466231851,0.0,0.0,0.0,0.0,0.000965584663027319,0.0008326012100665636,0.10905448875282153,0.1055499300638999,0.0,0.0,0.1084915918308978,0.10461579043945096,0.0,0.0,0.0,0.0,0.000965584663027319,0.0008326012100665636
5,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,6.0,0.10799973225927703,0.6547065181634475,0.6422688256091779,0.6547065181634475,0.5592797966506584,0.653015350877193,0.6419479518496091,0.653015350877193,0.5567185169917515,0.9988956247943982,0.9988973264568813,0.9988956247943982,0.9988959411949961,0.9991228070175439,0.9991235714209906,0.9991228070175439,0.9991229679626809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999530053103999,0.9999530085455005,0.9999530053103999,0.9999530043794321,0.999890350877193,0.999890350877193,0.999890350877193,0.999890350877193,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6547065181634475,0.6399991707591366,0.6547065181634475,0.5615683237842096,0.652576754385965,0.6382185921408801,0.652576754385965,0.5582099006211237,0.0,0.0,0.00020523345305289986,0.00037315946684202486,0.00020523345305289986,0.00037315946684202486,0.0,0.0,0.0009235505387378273,0.0009610764055741905,0.00020523345305289986,0.00024026910139351987,0.10905448875282153,0.1055499300638999,0.10786424102625122,0.10432911516995819,0.10898135191379571,0.1055499300638999,0.0,0.0,0.00101235812077966,0.0010974346693401686,0.00020523345305289986,0.00024026910139351987
6,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,7.0,0.10799973225927703,0.6459420085530335,0.6173058191459924,0.6459420085530335,0.5303658882533716,0.6445723684210526,0.6222403726614161,0.6445723684210526,0.5260642342488289,0.9730485455143569,0.9740674484429923,0.9730485455143569,0.9727125201941204,0.9723684210526315,0.9734332202008168,0.9723684210526315,0.9720172684271043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997650265519996,0.9997650708464039,0.9997650265519996,0.9997650079232423,0.9990679824561404,0.9990679162118382,0.9990679824561404,0.999067918190619,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6528972226138446,0.63838266677035,0.6528972226138446,0.5539495430973881,0.6507675438596491,0.637236628475763,0.6507675438596491,0.549942581444368,0.0,0.0,0.00098036549243364,0.002818517983157222,0.00098036549243364,0.002818517983157222,0.0,0.0,0.05975482185414405,0.056309888024648425,0.0009235505387378273,0.0024026910139356428,0.10905448875282153,0.1055499300638999,0.08314338364787591,0.08069691430469902,0.10876194139671824,0.10434056651185508,0.0,0.0,0.05975482185414405,0.056309888024648425,0.0009235505387378273,0.0024026910139356428
7,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,7.5,0.10799973225927703,0.6461769820010339,0.625605991637261,0.6461769820010339,0.5255728814169665,0.6449561403508772,0.6352488882704829,0.6449561403508772,0.5217374977298316,0.9562009492927299,0.958725499668633,0.9562009492927299,0.9552759948546653,0.9537280701754386,0.9566111223635004,0.9537280701754386,0.9526819912491401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992950796559988,0.999295577322482,0.9992950796559988,0.9992948977504601,0.9988486842105263,0.9988497841166389,0.9988486842105263,0.9988482331120486,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6511819164434419,0.6246397332195667,0.6511819164434419,0.5627863183171877,0.6508223684210527,0.6274588280398962,0.6508223684210527,0.5629441975213727,0.0,0.0,0.0022500326864991634,0.003981611157686367,0.0022500326864991634,0.003981611157686367,0.0,0.0,0.08399811896611875,0.08231748181593102,0.002136402779107538,0.003715830426789357,0.10905448875282153,0.1055499300638999,0.07053138000214967,0.06718971051621384,0.10830832183570813,0.10433348939975917,0.0,0.0,0.08399811896611875,0.08231748181593102,0.002136402779107538,0.003715830426789357
8,2024-03-16 16:48,COMPAS,0,0,Demographic Parity,42558,18240,7.25,0.10799973225927703,0.6425583909018281,0.4128812857183465,0.6425583909018281,0.502729507827918,0.640734649122807,0.4105408905865266,0.640734649122807,0.5004354492129679,0.7279712392499648,0.8051724234285591,0.7279712392499648,0.6486206754321792,0.7282894736842105,0.805358232285378,0.7282894736842105,0.6497083599009003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989426194839983,0.998943192900369,0.9989426194839983,0.9989422940161568,0.9981359649122807,0.9981357327026958,0.9981359649122807,0.9981357935038482,0.6602988862258565,0.6465952360022772,0.6602988862258565,0.5810827310394695,0.6589364035087719,0.6466334108285646,0.6589364035087719,0.5791867322089077,0.6484797217914375,0.621243291786931,0.6484797217914375,0.546704559177496,0.6466557017543859,0.6202045844211759,0.6466557017543859,0.543852635047806,0.0,0.0,0.0034856213596876134,0.003901826381935881,0.0034856213596876134,0.003901826381935881,0.0,0.0,0.009540573295265309,0.002708514657000477,0.003162570044371815,0.0028665479271009486,0.10905448875282153,0.1055499300638999,0.012920436100182203,0.016284800539887026,0.10761394976258798,0.10354050029515605,0.0,0.0,0.009540573295265309,0.002708514657000477,0.003162570044371815,0.0028665479271009486
9,2024-03-16 16:48,COMPAS,1,0,Demographic Parity,27035,11587,1,0.13546870282252055,0.6589975957092657,0.4345205205790275,0.6589975957092657,0.5237187643856562,0.6577198584620696,0.4328777797751052,0.6577198584620696,0.5221216369132464,0.9994081745884964,0.9994085670573846,0.9994081745884964,0.9994081739180346,0.9994821783032709,0.9994822387087106,0.9994821783032709,0.9994821787275394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999136963838785,0.9999137112050387,0.9999136963838785,0.9999136963465941,0.6809321250231182,0.6678797853316568,0.6809321250231182,0.6086823759119063,0.6785190299473548,0.6632996861004472,0.6785190299473548,0.6066447233440222,0.6632513408544479,0.6758991290426283,0.6632513408544479,0.5382679365301049,0.660136359713472,0.6479061382104487,0.660136359713472,0.5329930098187038,0.0,0.0,0.0,0.0002416042522348505,0.0,0.0002416042522348505,0.0,0.0,0.0002049180327868827,0.000483208504469701,0.0,0.0002416042522348505,0.13669668955068204,0.13259564004820035,0.13671140384435038,0.13170747303427643,0.13669668955068204,0.13246447530528327,0.0,0.0,0.0005033315373206096,0.0009967530015857432,0.0,0.0002416042522348505
