,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing,Date
31,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,1,0.19964686698203987,0.6014445396908923,0.6023249025929291,0.6014445396908923,0.5993197359336869,0.5992850918884665,0.6004645627694819,0.5992850918884665,0.5969078464496662,0.9830381164967791,0.9830546089287125,0.9830381164967791,0.9830380071639677,0.9821570025348543,0.982171876924003,0.9821570025348543,0.9821567815158915,0.9999957563463839,0.9999957563824262,0.9999957563463839,0.9999957563463966,0.999990098225602,0.9999900984213668,0.999990098225602,0.9999900982254399,0.9875958004803815,0.9876053732537904,0.9875958004803815,0.9875957591646296,0.9851770437262357,0.9851867393471324,0.9851770437262357,0.9851769140722518,0.7778574641623452,0.7779300777099354,0.7778574641623452,0.777870784640751,0.7765268536121673,0.776617313135045,0.7765268536121673,0.7765380090554491,0.6478531356356568,0.6478586790941431,0.6478531356356568,0.6478557661997664,0.6461699936628644,0.6461560696183924,0.6461699936628644,0.6461615291208985,2.076886332011049e-05,4.868549172346641e-05,0.005649081189613983,0.007814890178403965,0.005649081189613983,0.007814890178403965,0.0,0.0,0.0006998494960457347,0.0015624708584990321,0.0014790065294878474,0.002655916475675202,0.19993326086500396,0.19902220994715947,0.1952699590732424,0.1942490169389447,0.19768723300948748,0.19685922765881242,2.076886332011049e-05,4.868549172346641e-05,0.0037071198838173405,0.0033236530589035966,0.004170074660126135,0.005158973702728763,2024-04-02 10:36
32,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,2,0.19964686698203987,0.6058367211834701,0.6061919081801377,0.6058367211834701,0.6046146110798069,0.6043250950570342,0.6048326286993537,0.6043250950570342,0.6030240740430892,0.9913556775841729,0.9913609438670743,0.9913556775841729,0.9913556644586677,0.9904744930291508,0.9904812335104938,0.9904744930291508,0.9904744308735025,0.9999957563463839,0.9999957563824262,0.9999957563463839,0.9999957563463966,0.999990098225602,0.9999900984213668,0.999990098225602,0.9999900982254399,0.9948609354710031,0.9948648040638446,0.9948609354710031,0.9948609305079646,0.9924647496831432,0.992467188145275,0.9924647496831432,0.9924647263909868,0.7778574641623452,0.7779300777099354,0.7778574641623452,0.777870784640751,0.7765268536121673,0.776617313135045,0.7765268536121673,0.7765380090554491,0.6793665073882009,0.6793342629385373,0.6793665073882009,0.6793377040402714,0.6760931558935361,0.676063415708544,0.6760931558935361,0.6760534521985676,2.076886332011049e-05,4.868549172346641e-05,0.0026715604458521025,0.002513227578991816,0.0026715604458521025,0.002513227578991816,0.0,0.0,0.005046941153383444,0.003340245308393164,0.001809507176180225,0.0011205174266888385,0.19993326086500396,0.19902220994715947,0.1935633146023646,0.1930473144356818,0.19742542495255183,0.196138514943289,2.076886332011049e-05,4.868549172346641e-05,0.005046941153383444,0.003340245308393164,0.001809507176180225,0.0013927101523029776,2024-04-02 10:36
33,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,4,0.19964686698203987,0.6040458993575109,0.6204599799157142,0.6040458993575109,0.5931154521625999,0.6038003010139417,0.6202447055497529,0.6038003010139417,0.5924224945238878,0.9553100837697224,0.9554041160221967,0.9553100837697224,0.955308013451567,0.9532834283903675,0.9533860584938706,0.9532834283903675,0.9532801736964335,0.9999957563463839,0.9999957563824262,0.9999957563463839,0.9999957563463966,0.999990098225602,0.9999900984213668,0.999990098225602,0.9999900982254399,0.9807804927730579,0.9807805444369617,0.9807804927730579,0.9807804944250718,0.9796419518377694,0.979642226302404,0.9796419518377694,0.9796419353905983,0.7778574641623452,0.7779300777099354,0.7778574641623452,0.777870784640751,0.7765268536121673,0.776617313135045,0.7765268536121673,0.7765380090554491,0.7216799775935089,0.7250282609615664,0.7216799775935089,0.721057062106479,0.7192351869455006,0.7225147478215305,0.7192351869455006,0.7185626140158426,2.076886332011049e-05,4.868549172346641e-05,0.008235272345268635,0.008825159537028438,0.008235272345268635,0.008825159537028438,0.0,0.0,0.04252189439183396,0.04010474854475021,0.00555669099027245,0.006771848556897719,0.19993326086500396,0.19902220994715947,0.1396757699719144,0.13790009073782733,0.1882974645111843,0.18667118680529549,2.076886332011049e-05,4.868549172346641e-05,0.04574540003790058,0.04837433352637166,0.00555669099027245,0.006771848556897719,2024-04-02 10:36
34,,Gender_Pay_Gap,0,1,Demographic Parity,235726,101026,1,0.1987931771748943,0.5988350881956169,0.5988615362799536,0.5988350881956169,0.5988044623770944,0.6003108110783363,0.6003571334527565,0.6003108110783363,0.6002747895498695,0.9787168152855434,0.9788240430844074,0.9787168152855434,0.9787180185098702,0.9781838338645498,0.9782948498191331,0.9781838338645498,0.9781854307542958,0.9999957577865827,0.9999957578220418,0.9999957577865827,0.9999957577863119,1.0,1.0,1.0,1.0,0.9828741844344705,0.9828752710915624,0.9828741844344705,0.9828739400518751,0.9811434680181339,0.98114352050132,0.9811434680181339,0.9811433326115381,0.7767704877696987,0.7768372433708726,0.7767704877696987,0.776757908654637,0.7765030784154574,0.7765557967510648,0.7765030784154574,0.7764905362914725,0.6652299703893504,0.6665924003347378,0.6652299703893504,0.664555149747276,0.6654326608991745,0.6667143234936667,0.6654326608991745,0.6647631182099795,2.1544295070665288e-05,0.0,0.017484587469813778,0.014150173207266782,0.017484587469813778,0.014150173207266782,0.0,0.0,0.0056093899403535374,0.00381096890541599,0.0074777685955997875,0.0049278963539491905,0.19769864921468433,0.20136896494417783,0.19515866344598898,0.19680303901142376,0.199293071642745,0.20051838926606708,2.1544295070665288e-05,0.0,0.00656494442127223,0.004905033198259901,0.01000681887421399,0.009222276853317592,2024-04-02 11:51
35,,Gender_Pay_Gap,0,1,Demographic Parity,235726,101026,2,0.1987931771748943,0.6030476061189687,0.6031683305120495,0.6030476061189687,0.6029385438889585,0.6044285629441926,0.6045302623559331,0.6044285629441926,0.6043163275032674,0.9815718249153679,0.9816519496933843,0.9815718249153679,0.9815691953021055,0.9812226555540158,0.9813103995151883,0.9812226555540158,0.9812195094118273,0.9999957577865827,0.9999957578220418,0.9999957577865827,0.9999957577863119,1.0,1.0,1.0,1.0,0.9857716161984678,0.9857756371187627,0.9857716161984678,0.9857712494737728,0.9848553837625957,0.984856576168771,0.9848553837625957,0.9848551270295811,0.7767704877696987,0.7768372433708726,0.7767704877696987,0.776757908654637,0.7765030784154574,0.7765557967510648,0.7765030784154574,0.7764905362914725,0.6596302486785505,0.6606353598656352,0.6596302486785505,0.6591070564994791,0.6606913071882485,0.6616991442069281,0.6606913071882485,0.6601381211307994,2.1544295070665288e-05,0.0,0.00974505385875094,0.00856320482698996,0.00974505385875094,0.00856320482698996,0.0,0.0,0.008981505913637777,0.008136869458205465,0.0070642928384293535,0.006336721425660552,0.19769864921468433,0.20136896494417783,0.1821927922045039,0.18615692998512773,0.18733803285829204,0.19111575574440826,2.1544295070665288e-05,0.0,0.008981505913637777,0.008136869458205465,0.0070642928384293535,0.006336721425660552,2024-04-02 11:51
36,,Gender_Pay_Gap,0,1,Demographic Parity,235726,101026,4,0.1987931771748943,0.5879538107803127,0.5901756059478772,0.5879538107803127,0.5853608016661804,0.5893037435907588,0.5916568981475264,0.5893037435907588,0.5867410073944576,0.9610989029636103,0.9611387934819927,0.9610989029636103,0.9611007111434754,0.962079068754578,0.9621059368998929,0.962079068754578,0.9620808883583019,0.9999957577865827,0.9999957578220418,0.9999957577865827,0.9999957577863119,1.0,1.0,1.0,1.0,0.9826748004038587,0.9826818093949065,0.9826748004038587,0.9826741948864967,0.9816383901173955,0.981643564171304,0.9816383901173955,0.9816377548067635,0.7767704877696987,0.7768372433708726,0.7767704877696987,0.776757908654637,0.7765030784154574,0.7765557967510648,0.7765030784154574,0.7764905362914725,0.7208708415702977,0.7232965217582178,0.7208708415702977,0.7201193375661599,0.7206560687347812,0.7230903095519554,0.7206560687347812,0.7198716639075164,2.1544295070665288e-05,0.0,0.005070633574724724,0.007031652520951084,0.005070633574724724,0.007031652520951084,0.0,0.0,0.04849535302518582,0.0460366752873802,0.0025647934053247834,0.003694176758495704,0.19769864921468433,0.20136896494417783,0.143121496884627,0.1480895963730945,0.18838974286209198,0.1905827393558388,2.1544295070665288e-05,0.0,0.04849535302518582,0.0460366752873802,0.0025647934053247834,0.003694176758495704,2024-04-02 11:51
37,,Gender_Pay_Gap,0,1,Demographic Parity,235726,101026,8,0.1987931771748943,0.5997768595742514,0.6042834339784281,0.5997768595742514,0.595450373918108,0.6047750084136757,0.609314649375563,0.6047750084136757,0.6005307715739233,0.8959936536487277,0.895995178704859,0.8959936536487277,0.8959893398062538,0.8968285391879318,0.8968345900337747,0.8968285391879318,0.8968213421222064,0.9999957577865827,0.9999957578220418,0.9999957577865827,0.9999957577863119,1.0,1.0,1.0,1.0,0.9138194344281072,0.9140829095433076,0.9138194344281072,0.9138226899492757,0.9149921802308316,0.9152383162543446,0.9149921802308316,0.9149979165129022,0.7767704877696987,0.7768372433708726,0.7767704877696987,0.776757908654637,0.7765030784154574,0.7765557967510648,0.7765030784154574,0.7764905362914725,0.6096400057694102,0.6123829527284859,0.6096400057694102,0.6072739781332094,0.6131490903331815,0.6159427823709037,0.6131490903331815,0.6107354336038394,2.1544295070665288e-05,0.0,0.15119336377527423,0.14419206474681545,0.15119336377527423,0.14419206474681545,0.0,0.0,0.1146112801844732,0.11133619648906667,0.08631013443588276,0.08183585371326463,0.19769864921468433,0.20136896494417783,0.0494739592754887,0.0544223354193189,0.0908713869677949,0.09785150137014931,2.1544295070665288e-05,0.0,0.1146112801844732,0.11133619648906667,0.08631013443588276,0.08183585371326463,2024-04-02 11:51
38,,Gender_Pay_Gap,0,0,Demographic Parity,241000,103287,1,0.1974810607295524,0.5998381742738589,0.6006328592448874,0.5998381742738589,0.5970080366671782,0.601944097514692,0.6032526311014853,0.601944097514692,0.5989616323625776,0.9816763485477178,0.9820114629143384,0.9816763485477178,0.9816678269986271,0.9822630147065943,0.9825879363175709,0.9822630147065943,0.9822542457294298,0.9999958506224066,0.9999958506561214,0.9999958506224066,0.9999958506220389,1.0,1.0,1.0,1.0,0.9848423236514523,0.9848538537378321,0.9848423236514523,0.9848413754512974,0.9837055970257632,0.9837117892139373,0.9837055970257632,0.9837047389874629,0.7756224066390042,0.7757039169963597,0.7756224066390042,0.775643056634537,0.7737856651853573,0.7738190378850245,0.7737856651853573,0.7737960392096348,0.6332365145228216,0.6331413414763889,0.6332365145228216,0.6331557599916019,0.6327998683280568,0.6327118648097817,0.6327998683280568,0.6326828833534133,2.0620257340811613e-05,0.0,0.00808520496052989,0.007820668857305906,0.00808520496052989,0.007820668857305906,0.0,0.0,7.530024105228961e-05,0.00036672608942067697,0.002287241914083804,0.00048244034130329183,0.1965237247378413,0.19974450297118534,0.1966428711101305,0.19998172609993853,0.19216831245001242,0.1964338213972472,2.0620257340811613e-05,0.0,0.015623205617080693,0.01544031110324343,0.005797963046446086,0.007338228516002614,2024-04-02 13:38
39,,Gender_Pay_Gap,0,0,Demographic Parity,241000,103287,2,0.1974810607295524,0.5933029045643153,0.5938433039670171,0.5933029045643153,0.5905954822037028,0.5956799984509183,0.5966510155633217,0.5956799984509183,0.5929092676108652,0.9843817427385892,0.9844726725793073,0.9843817427385892,0.9843832730658145,0.9836184611809812,0.9837035284591583,0.9836184611809812,0.9836203388681273,0.9999958506224066,0.9999958506561214,0.9999958506224066,0.9999958506220389,1.0,1.0,1.0,1.0,0.9863195020746888,0.9863311577835442,0.9863195020746888,0.9863186492975753,0.9849351806132427,0.9849459946464146,0.9849351806132427,0.9849341475861073,0.7756224066390042,0.7757039169963597,0.7756224066390042,0.775643056634537,0.7737856651853573,0.7738190378850245,0.7737856651853573,0.7737960392096348,0.6117178423236515,0.6125926171052838,0.6117178423236515,0.6092771476962774,0.6117614026934658,0.6129971597758113,0.6117614026934658,0.6092723186657122,2.0620257340811613e-05,0.0,0.012373710161601121,0.010367118109782622,0.012373710161601121,0.010367118109782622,0.0,0.0,0.015338321511350173,0.013316211539123435,0.007896353546778423,0.007284544737107268,0.1965237247378413,0.19974450297118534,0.1808332633002392,0.18511120039516638,0.18514418175409314,0.18868413606502937,2.0620257340811613e-05,0.0,0.015338321511350173,0.013316211539123435,0.007896353546778423,0.007284544737107268,2024-04-02 13:38
40,,Gender_Pay_Gap,0,0,Demographic Parity,241000,103287,4,0.1974810607295524,0.5804979253112034,0.5829274812135241,0.5804979253112034,0.5732230088016526,0.5828032569442427,0.5860441682469804,0.5828032569442427,0.575466144016663,0.9738921161825727,0.9739245199360752,0.9738921161825727,0.9738938753982761,0.9734429308625481,0.973476796247433,0.9734429308625481,0.9734450404934691,0.9999958506224066,0.9999958506561214,0.9999958506224066,0.9999958506220389,1.0,1.0,1.0,1.0,0.9838672199170124,0.98386916200735,0.9838672199170124,0.9838667851585279,0.9814884738640874,0.9814892523977876,0.9814884738640874,0.9814880496744052,0.7756224066390042,0.7757039169963597,0.7756224066390042,0.775643056634537,0.7737856651853573,0.7738190378850245,0.7737856651853573,0.7737960392096348,0.6741286307053942,0.6773012931169285,0.6741286307053942,0.6734922158383616,0.6738214876993233,0.6765977517820079,0.6738214876993233,0.673182592960569,2.0620257340811613e-05,0.0,0.010714942384101766,0.006733734427785253,0.010714942384101766,0.006733734427785253,0.0,0.0,0.03013274320579651,0.028472765071808293,0.00736477898632204,0.006046611977790106,0.1965237247378413,0.19974450297118534,0.1623520095290329,0.16717542374687466,0.18498519072505454,0.1890563283742424,2.0620257340811613e-05,0.0,0.03013274320579651,0.028472765071808293,0.00736477898632204,0.006046611977790106,2024-04-02 13:38
41,,Gender_Pay_Gap,0,0,Demographic Parity,241000,103287,8,0.1974810607295524,0.5600871369294605,0.5598091552595247,0.5600871369294605,0.5597860914745609,0.5622488793362185,0.5620142711625624,0.5622488793362185,0.5618985879891726,0.8978838174273859,0.8984868051286843,0.8978838174273859,0.8978897516303481,0.8978671081549469,0.8984339227870565,0.8978671081549469,0.897879309778608,0.9999958506224066,0.9999958506561214,0.9999958506224066,0.9999958506220389,1.0,1.0,1.0,1.0,0.9017302904564315,0.9039084752586491,0.9017302904564315,0.9016809483181463,0.9016623582832303,0.9036937378347262,0.9016623582832303,0.9016294634610422,0.7756224066390042,0.7757039169963597,0.7756224066390042,0.775643056634537,0.7737856651853573,0.7738190378850245,0.7737856651853573,0.7737960392096348,0.6039253112033195,0.604573947604744,0.6039253112033195,0.6039252350448144,0.6021280509647874,0.6026452207629486,0.6021280509647874,0.6021045447950564,2.0620257340811613e-05,0.0,0.19530233287227144,0.18932226095883917,0.19530233287227144,0.18932226095883917,0.0,0.0,0.13027909416767747,0.1252888481806963,0.13359261688641588,0.12796625185154786,0.1965237247378413,0.19974450297118534,0.05344519695151495,0.059210764659420545,0.0638228770753202,0.06929498460885264,2.0620257340811613e-05,0.0,0.13027909416767747,0.1252888481806963,0.13359261688641588,0.12796625185154786,2024-04-02 13:38
42,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,1,0.1972242874117106,0.6119009022007588,0.6120553313992907,0.6119009022007588,0.6119304443319077,0.6093155893536122,0.6094949823437585,0.6093155893536121,0.6093502320795579,0.9771564125849792,0.9775150046180613,0.9771564125849792,0.9771520959583422,0.9765922053231939,0.9769084092501065,0.9765922053231939,0.9765883857956604,0.9999957563463839,0.9999957563823978,0.9999957563463839,0.9999957563463825,0.999990098225602,0.9999900984217273,0.999990098225602,0.9999900982256205,0.9843451618105123,0.9843496544005274,0.9843451618105123,0.9843451234518706,0.982592680608365,0.9825931959270607,0.982592680608365,0.9825926777684111,0.7761557590623223,0.7763584848617233,0.7761557590623223,0.7761721223239513,0.7750712927756654,0.7753204971704697,0.7750712927756654,0.7750900821510635,0.6669071403715743,0.6668572837365859,0.6669071403715743,0.6668179821458435,0.6650130703422054,0.6649533694979117,0.6650130703422054,0.6649346397476578,2.0716372148909284e-05,4.807923457858551e-05,0.008814795906531203,0.00958460841248644,0.008814795906531203,0.00958460841248644,0.0,0.0,0.00019582579247778842,3.687530179541376e-06,0.0015247798557606052,0.0006494855786846054,0.19805058021023714,0.19533563109879237,0.19483861374553307,0.19185958247223328,0.19609580739931354,0.19315725048492338,2.0716372148909284e-05,4.807923457858551e-05,0.011887832863777023,0.011734751399339674,0.007290016050770598,0.008935122833801835,2024-04-02 15:07
43,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,2,0.1972242874117106,0.5983042360150395,0.5981948542344963,0.5983042360150395,0.597898273016455,0.5974136565272496,0.5972701749555742,0.5974136565272496,0.597027905969127,0.9895733430654456,0.9895986382698072,0.9895733430654456,0.9895732051752693,0.9888109949302915,0.9888316342272581,0.9888109949302915,0.9888108841031518,0.9999957563463839,0.9999957563823978,0.9999957563463839,0.9999957563463825,0.999990098225602,0.9999900984217273,0.999990098225602,0.9999900982256205,0.9931677176782122,0.9931744069903069,0.9931677176782122,0.9931676934348499,0.9909002693282636,0.9909056445731097,0.9909002693282636,0.9909002474259839,0.7761557590623223,0.7763584848617233,0.7761557590623223,0.7761721223239513,0.7750712927756654,0.7753204971704697,0.7750712927756654,0.7750900821510635,0.6649974962443665,0.665050648952887,0.6649974962443665,0.6650147147399008,0.6610325570342205,0.6611175002040223,0.6610325570342205,0.6610567559585074,2.0716372148909284e-05,4.807923457858551e-05,0.002511742676065189,0.003610925404821502,0.002511742676065189,0.003610925404821502,0.0,0.0,0.004050917141030896,0.003036590641570802,0.0015901012416679183,0.00022799199751344368,0.19805058021023714,0.19533563109879237,0.19179554485704164,0.19099397614095603,0.19502345976435803,0.19329263961975846,2.0716372148909284e-05,4.807923457858551e-05,0.004050917141030896,0.003088900249422745,0.0015901012416679183,0.0033829334073080582,2024-04-02 15:07
44,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,4,0.1972242874117106,0.5825687684068476,0.5878954719627737,0.5825687684068476,0.5724825604818998,0.5817490494296578,0.5867366201395011,0.5817490494296578,0.5716652185582323,0.971194079254475,0.9714265290349152,0.971194079254475,0.9711905558966155,0.9703342839036755,0.9706088491173176,0.9703342839036755,0.9703298831416648,0.9999957563463839,0.9999957563823978,0.9999957563463839,0.9999957563463825,0.999990098225602,0.9999900984217273,0.999990098225602,0.9999900982256205,0.9755013876747325,0.9755029089097854,0.9755013876747325,0.9755013661708839,0.9743346007604563,0.9743351784985596,0.9743346007604563,0.9743345900507899,0.7761557590623223,0.7763584848617233,0.7761557590623223,0.7761721223239513,0.7750712927756654,0.7753204971704697,0.7750712927756654,0.7750900821510635,0.62154248321635,0.6240793869570869,0.62154248321635,0.6181531737457707,0.6199897021546261,0.6221951880632144,0.6199897021546261,0.6167315973990316,2.0716372148909284e-05,4.807923457858551e-05,0.039076222864770895,0.03840418782193082,0.039076222864770895,0.03840418782193082,0.0,0.0,0.03633010841611728,0.033988551195774264,0.021250914554990397,0.023022250918948273,0.19805058021023714,0.19533563109879237,0.16042903475342868,0.15987460819105498,0.16957832964150693,0.16684947960253693,2.0716372148909284e-05,4.807923457858551e-05,0.03633010841611728,0.033988551195774264,0.021250914554990397,0.023022250918948273,2024-04-02 15:07
45,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,8,0.1972242874117106,0.59102637006357,0.607123552378476,0.59102637006357,0.5704773154110436,0.5904725126742713,0.6061432560661844,0.5904725126742713,0.5697868140153777,0.8948252887806286,0.8950655027822609,0.8948252887806286,0.894809423487231,0.8932984790874525,0.893596141084709,0.8932984790874525,0.8932779714684902,0.9999957563463839,0.9999957563823978,0.9999957563463839,0.9999957563463825,0.999990098225602,0.9999900984217273,0.999990098225602,0.9999900982256205,0.9071700771496227,0.9078424910949952,0.9071700771496227,0.9071319770358016,0.9057153041825095,0.906583091545454,0.9057153041825095,0.9056644869997439,0.7761557590623223,0.7763584848617233,0.7761557590623223,0.7761721223239513,0.7750712927756654,0.7753204971704697,0.7750712927756654,0.7750900821510635,0.6301231508279368,0.6311316715391619,0.6301231508279368,0.6285074119252271,0.6280200411913816,0.6289401675188159,0.6280200411913816,0.6263598250374975,2.0716372148909284e-05,4.807923457858551e-05,0.17350525910621242,0.17089647896039195,0.17350525910621242,0.17089647896039195,0.0,0.0,0.12782960096611573,0.12897765426448626,0.10533042587069952,0.10631641287906324,0.19805058021023714,0.19533563109879237,0.051970876488079965,0.05062327957637425,0.07805002920704779,0.07645188216678706,2.0716372148909284e-05,4.807923457858551e-05,0.12782960096611573,0.12897765426448626,0.10533042587069952,0.10631641287906324,2024-04-02 15:07
46,,Gender_Pay_Gap,1,0,Demographic Parity,235646,100992,4.0,0.1972242874117106,0.5087249518345315,0.2588010766190464,0.5087249518345315,0.3430725743673261,0.5094165874524715,0.25950525957172155,0.5094165874524715,0.3438484269073833,0.7558031963199036,0.7847207851671734,0.7558031963199036,0.7494459150957963,0.7551786280101395,0.7841896465199505,0.7551786280101395,0.7487559048718366,0.9999957563463839,0.9999957563823978,0.9999957563463839,0.9999957563463825,0.999990098225602,0.9999900984217273,0.999990098225602,0.9999900982256205,0.7900706992692429,0.7903868061699527,0.7900706992692429,0.7900131524123857,0.7886466254752852,0.7889391291120208,0.7886466254752852,0.7885940290300824,0.7761557590623223,0.7763584848617233,0.7761557590623223,0.7761721223239513,0.7750712927756654,0.7753204971704697,0.7750712927756654,0.7750900821510635,0.5512506047206402,0.552600578717229,0.5512506047206402,0.5430679122453502,0.5527863593155894,0.5540486726432039,0.5527863593155894,0.5446514086351125,2.0716372148909284e-05,4.807923457858551e-05,0.2473175614101675,0.2442039592821824,0.2473175614101675,0.2442039592821824,0.0,0.0,0.20086468247683942,0.20287315377765325,0.14288965692005362,0.1449588508474372,0.19805058021023714,0.19533563109879237,0.01881360508240465,0.01968974522784428,0.0037871039113535065,0.004516835902496741,2.0716372148909284e-05,4.807923457858551e-05,0.20086468247683942,0.20287315377765325,0.14288965692005362,0.1449588508474372,2024-04-02 15:07
47,,Gender_Pay_Gap,0,1,Demographic Parity,235726,101026,1,0.2005095738109945,0.6049184222359858,0.6049241051223266,0.6049184222359858,0.6049096914504706,0.6035278047235365,0.6035598099662516,0.6035278047235365,0.6035107187371586,0.9842953259292568,0.9842996071621658,0.9842953259292568,0.98429488076722,0.9835685863045157,0.9835740709827095,0.9835685863045157,0.9835679207252618,0.9999915155731655,0.9999915157148856,0.9999915155731655,0.9999915155720226,1.0,1.0,1.0,1.0,0.9874812282056286,0.9874842213493134,0.9874812282056286,0.9874809383780696,0.9849147744145071,0.9849196181908286,0.9849147744145071,0.9849142054938487,0.7772541000992678,0.7773887602131182,0.7772541000992678,0.7772293690578945,0.773493952051947,0.773570917527338,0.773493952051947,0.7734735963426685,0.6583703112936206,0.658537206708731,0.6583703112936206,0.6582880192362345,0.6569991883277572,0.6570802342736219,0.6569991883277572,0.6569410128686558,4.330316546139523e-05,0.0,0.01227268054721226,0.010154114508566599,0.01227268054721226,0.010154114508566599,0.0,0.0,0.0032293642396543643,0.0020400234859846433,0.003696705648976728,0.0017169173078162014,0.20109568135716438,0.19918866245691597,0.2006523025983395,0.19741283287120942,0.2018829193808958,0.19796677077185582,4.330316546139523e-05,0.0,0.009171134902060986,0.00806429215728685,0.008575974898235531,0.008437197200750398,2024-04-02 17:03
