,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Test_loss_predictor,Test_loss_Discriminator_fool,Test_total_loss_gen,Train_loss_predictor,Train_loss_Discriminator_fool,Train_total_loss_gen,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
0,2024-04-16 15:39,Gender_Pay_Gap,0,0,Demographic Parity,700,300,0.0,0.65375847,0.92479736,1.5786104,0.65934557,0.8767386,1.5366628,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.85,0.8598506849133415,0.85,0.8380862543245756,0.6633333333333333,0.601796779357755,0.6633333333333333,0.6206652631578947,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7314285714285714,0.7721264821537172,0.7314285714285714,0.6724971917454982,0.7033333333333334,0.6331234567901234,0.7033333333333334,0.6523188817905506,0.1122154893040263,0.09401788205033634,0.09128193472643442,0.14290604594864242,0.09128193472643442,0.14290604594864242,0.06039920159680645,0.09269162210338677,0.0,0.0,0.01536926147704587,0.04741532976827101,0.06049939803880122,0.0459495661289383,0.0,0.0,0.02399573572524838,0.06155727680391354,0.06039920159680645,0.09269162210338677,0.0,0.0,0.07591267324938855,0.09549071618037142
1,2024-04-16 15:40,Gender_Pay_Gap,0,0,Demographic Parity,700,300,0.5,0.6868508,0.9165693,1.6034288,0.68767494,0.8648574,1.5525825,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.9057142857142857,0.9082419712070875,0.9057142857142857,0.9024178779535122,0.6666666666666666,0.6393331526158851,0.6666666666666666,0.6496288697121478,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7542857142857143,0.7633945966540981,0.7542857142857143,0.7217624418188328,0.7033333333333334,0.6458712121212121,0.7033333333333334,0.6620012962390894,0.1122154893040263,0.09401788205033634,0.027902622149486633,0.06939247365210854,0.027902622149486633,0.06939247365210854,0.06039920159680645,0.09269162210338677,0.0,0.0,0.005708582834331288,0.02032085561497321,0.06049939803880122,0.0459495661289383,0.0,0.0,0.06271424764040401,0.036456816725874974,0.06039920159680645,0.09269162210338677,0.0,0.0,0.022194039315155345,0.049071618037135334
2,2024-04-16 15:43,Gender_Pay_Gap,0,0,Demographic Parity,700,300,1.0,0.65177375,0.9218842,1.573732,0.6579299,0.87755954,1.5355752,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.8185714285714286,0.8332481596318608,0.8185714285714286,0.7983199686331607,0.65,0.5953914725422589,0.65,0.6143784892332232,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.6928571428571428,0.7734033613445378,0.6928571428571428,0.5920842774980223,0.7333333333333333,0.6031638418079096,0.7333333333333333,0.6347929811344445,0.1122154893040263,0.09401788205033634,0.11012113285884073,0.276187841907923,0.11012113285884073,0.276187841907923,0.06039920159680645,0.09269162210338677,0.0,0.0,0.0039520958083831825,0.05204991087344024,0.06049939803880122,0.0459495661289383,0.0,0.0,0.006093133966235009,0.1059344243200745,0.06039920159680645,0.09269162210338677,0.0,0.0,0.10616903705045755,0.22413793103448276
3,2024-04-16 15:46,Gender_Pay_Gap,0,0,Demographic Parity,700,300,1.5,0.64676094,0.9138021,1.5607417,0.653796,0.8653523,1.5193933,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.8757142857142857,0.8903463969658659,0.8757142857142857,0.8661720738746478,0.7066666666666667,0.6769467028003613,0.7066666666666667,0.6843064182194617,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7414285714285714,0.8079447802512818,0.7414285714285714,0.681586508510445,0.7333333333333333,0.6608187134502924,0.7333333333333333,0.6597512267488304,0.1122154893040263,0.09401788205033634,0.02311375075738553,0.18210991172451618,0.02311375075738553,0.18210991172451618,0.06039920159680645,0.09269162210338677,0.0,0.0,0.008982035928143728,0.0295900178253119,0.06049939803880122,0.0459495661289383,0.0,0.0,0.032579426712372794,0.015025333410983666,0.06039920159680645,0.09269162210338677,0.0,0.0,0.014131714829241804,0.15251989389920428
4,2024-04-16 15:49,Gender_Pay_Gap,0,0,Demographic Parity,700,300,2.0,0.6829825,0.92135954,1.6043575,0.6843098,0.8682093,1.5526674,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.9171428571428571,0.9195642906711609,0.9171428571428571,0.9145594428247489,0.69,0.6531254429482636,0.69,0.6631111111111111,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7585714285714286,0.7907438291442555,0.7585714285714286,0.7175050837539316,0.7133333333333334,0.6480629426983925,0.7133333333333334,0.6623547984620477,0.1122154893040263,0.09401788205033634,0.018251165031111766,0.08569341409098008,0.018251165031111766,0.08569341409098008,0.06039920159680645,0.09269162210338677,0.0,0.0,0.002035928143712562,0.002139037433155133,0.06049939803880122,0.0459495661289383,0.0,0.0,0.06058211026458726,0.0333702172267194,0.06039920159680645,0.09269162210338677,0.0,0.0,0.016215236887399204,0.08355437665782495
5,2024-04-16 15:52,Gender_Pay_Gap,0,0,Demographic Parity,700,300,2.5,0.68273085,0.91625345,1.5991297,0.68409187,0.86333627,1.5477269,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.8985714285714286,0.9054397686160363,0.8985714285714286,0.893463076781365,0.69,0.6554976701550684,0.69,0.6653049770616891,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.74,0.7768706231873808,0.74,0.6876848484848485,0.7033333333333334,0.616280193236715,0.7033333333333334,0.6412498925243226,0.1122154893040263,0.09401788205033634,0.07017187294041322,0.12148351986080186,0.07017187294041322,0.12148351986080186,0.06039920159680645,0.09269162210338677,0.0,0.0,0.01101796407185629,0.11087344028520496,0.06049939803880122,0.0459495661289383,0.0,0.0,0.036935603937101935,0.0629549822374934,0.06039920159680645,0.09269162210338677,0.0,0.0,0.059153908868556926,0.11087344028520496
6,2024-04-16 15:55,Gender_Pay_Gap,0,0,Demographic Parity,700,300,3.0,0.6511626,0.9099638,1.5611274,0.657366,0.8633884,1.5207891,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.6914285714285714,0.4780734693877551,0.6914285714285714,0.5652895752895754,0.72,0.5184,0.72,0.6027906976744185,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.88,0.8840366201130366,0.88,0.8740870000312725,0.6633333333333333,0.64726489944031,0.6633333333333333,0.6541326567596955,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7328571428571429,0.7774779399352394,0.7328571428571429,0.6736082297159891,0.7366666666666667,0.6783095238095238,0.7366666666666667,0.6742160097832248,0.1122154893040263,0.09401788205033634,0.12181619549197648,0.1484649900471402,0.12181619549197648,0.1484649900471402,0.06039920159680645,0.09269162210338677,0.0,0.0,0.009940119760479038,0.1126559714795009,0.06049939803880122,0.0459495661289383,0.0,0.0,0.002628410730532771,0.056315881427989045,0.06039920159680645,0.09269162210338677,0.0,0.0,0.11187607573149744,0.1126559714795009
7,2024-04-16 15:58,Gender_Pay_Gap,0,0,Demographic Parity,700,300,3.5,0.7004814,0.9189701,1.6194543,0.69954795,0.86669844,1.5662546,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.30857142857142855,0.09521632653061224,0.30857142857142855,0.14552713661883968,0.28,0.07840000000000001,0.28,0.12250000000000003,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.9242857142857143,0.9287365862671803,0.9242857142857143,0.921565430139089,0.67,0.615053841281332,0.67,0.6310346090459623,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7428571428571429,0.7682224677409268,0.7428571428571429,0.6965577305204413,0.7266666666666667,0.6572759856630824,0.7266666666666667,0.6638171125023715,0.1122154893040263,0.09401788205033634,0.023560546268636656,0.0224892078847454,0.023560546268636656,0.0224892078847454,0.06039920159680645,0.09269162210338677,0.0,0.0,0.007345309381237453,0.0039215686274509665,0.06049939803880122,0.0459495661289383,0.0,0.0,0.06485557526353036,0.0006406149903906977,0.06039920159680645,0.09269162210338677,0.0,0.0,0.016215236887399204,0.018567639257294433
8,2024-04-16 16:01,Gender_Pay_Gap,0,0,Demographic Parity,700,300,4.0,0.7200858,0.92461103,1.6447935,0.71684545,0.8721582,1.5892203,0.07480130902290782,0.6685714285714286,0.7785734723073778,0.6685714285714286,0.537245814981664,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.30857142857142855,0.09521632653061224,0.30857142857142855,0.14552713661883968,0.28,0.07840000000000001,0.28,0.12250000000000003,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.8814285714285715,0.8853069338501627,0.8814285714285715,0.8757140069686411,0.66,0.6261385009974351,0.66,0.6385238944584539,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7085714285714285,0.7411918090391373,0.7085714285714285,0.6344464168924601,0.72,0.6213801169590644,0.72,0.6427387880862718,0.1122154893040263,0.09401788205033634,0.05674184378773928,0.061233965493600495,0.05674184378773928,0.061233965493600495,0.06039920159680645,0.09269162210338677,0.0,0.0,0.01960079840319362,0.0506238859180036,0.06049939803880122,0.0459495661289383,0.0,0.0,0.04551929492422635,0.03296255314192542,0.06039920159680645,0.09269162210338677,0.0,0.0,0.03714104538454566,0.0506238859180036
9,2024-04-16 16:05,Gender_Pay_Gap,0,0,Demographic Parity,700,300,4.5,0.6949833,0.9142086,1.6092042,0.6947483,0.86270297,1.5574713,0.07480130902290782,0.6671428571428571,0.44507959183673473,0.6671428571428571,0.5339429550740604,0.7433333333333333,0.5525444444444444,0.7433333333333333,0.6338942001274697,0.30857142857142855,0.09521632653061224,0.30857142857142855,0.14552713661883968,0.28,0.07840000000000001,0.28,0.12250000000000003,0.8328571428571429,0.8327790315872997,0.8328571428571429,0.8229265719390794,0.7233333333333334,0.6994931773879142,0.7233333333333334,0.7049812265331665,0.9114285714285715,0.9170635498465859,0.9114285714285715,0.9076261241338641,0.7066666666666667,0.6692434097911674,0.7066666666666667,0.6756530278232407,0.7957142857142857,0.8084288594470045,0.7957142857142857,0.7752023762525144,0.7333333333333333,0.6998692810457516,0.7333333333333333,0.7072867366303129,0.7542857142857143,0.7751223292605076,0.7542857142857143,0.7157547332880074,0.7133333333333334,0.6557053682896379,0.7133333333333334,0.6688707482993197,0.1122154893040263,0.09401788205033634,0.06114992046887288,0.10672728218367167,0.06114992046887288,0.10672728218367167,0.06039920159680645,0.09269162210338677,0.0,0.0,0.00435129740518958,0.02317290552584672,0.06049939803880122,0.0459495661289383,0.0,0.0,0.07341169550872606,0.020849106050899735,0.06039920159680645,0.09269162210338677,0.0,0.0,0.0567986230636833,0.08355437665782495
