,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
0,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,1,0.10799973225927703,0.6418534705578269,0.41197587766712723,0.6418534705578269,0.5018424421603916,0.6423793859649123,0.41265127551265773,0.6423793859649123,0.5025042070535017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6615912401898586,0.6516495844519828,0.6615912401898586,0.5823967208231166,0.655921052631579,0.635307205725415,0.655921052631579,0.5755745146502229,0.6498660651346397,0.643712446651554,0.6498660651346397,0.5378214178938405,0.6481359649122806,0.6296306922788711,0.6481359649122806,0.5358328141797242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847157632140261,0.10688695488659677,0.10847157632140261,0.10688695488659677,0.10847157632140261,0.10688695488659677,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,2,0.10799973225927703,0.6418534705578269,0.41197587766712723,0.6418534705578269,0.5018424421603916,0.6423793859649123,0.41265127551265773,0.6423793859649123,0.5025042070535017,1.0,1.0,1.0,1.0,0.999890350877193,0.999890388141126,0.999890350877193,0.9998903557576794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999890350877193,0.999890388141126,0.999890350877193,0.9998903557576794,0.6615912401898586,0.6516495844519828,0.6615912401898586,0.5823967208231166,0.655921052631579,0.635307205725415,0.655921052631579,0.5755745146502229,0.655011983645848,0.6485879063434418,0.655011983645848,0.5572779662937928,0.6521929824561403,0.6351215523620198,0.6521929824561403,0.5540760504294125,0.0,0.0,0.0,0.000267022696929239,0.0,0.000267022696929239,0.0,0.0,0.0,0.0,0.0,0.0,0.10847157632140261,0.10688695488659677,0.10847157632140261,0.10705764704329218,0.10847157632140261,0.10705764704329218,0.0,0.0,0.0,0.000267022696929239,0.0,0.000267022696929239
2,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,4,0.10799973225927703,0.6418534705578269,0.41197587766712723,0.6418534705578269,0.5018424421603916,0.6423793859649123,0.41265127551265773,0.6423793859649123,0.5025042070535017,0.9999060106207999,0.99990603861049,0.9999060106207999,0.9999060143924936,0.9997807017543859,0.9997808507594791,0.9997807017543859,0.9997807212685621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999890350877193,0.999890388141126,0.999890350877193,0.9998903557576794,0.6615912401898586,0.6516495844519828,0.6615912401898586,0.5823967208231166,0.655921052631579,0.635307205725415,0.655921052631579,0.5755745146502229,0.654330560646647,0.634611417942513,0.654330560646647,0.568892744119908,0.6519736842105263,0.6264625548747791,0.6519736842105263,0.5660540405555365,0.0,0.0,0.0,0.000267022696929239,0.0,0.000267022696929239,0.0,0.0,0.0,0.0,0.0,0.0,0.10847157632140261,0.10688695488659677,0.10820914356979522,0.10675103965405408,0.10847157632140261,0.10705764704329218,0.0,0.0,0.0003480076561684357,0.00014390806123800983,0.0,0.000267022696929239
3,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,8,0.10799973225927703,0.6546830208186475,0.6454468483407501,0.6546830208186475,0.5583045575126552,0.6527960526315789,0.6361667054689186,0.6527960526315789,0.5562561578986742,0.9992480849663988,0.9992496844999976,0.9992480849663988,0.99924831077551,0.9992872807017544,0.9992888521656074,0.9992872807017544,0.9992874864511907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999295079655999,0.9999295237109727,0.9999295079655999,0.9999295100873553,0.9997258771929824,0.9997259756523933,0.9997258771929824,0.9997258954911644,0.6615912401898586,0.6516495844519828,0.6615912401898586,0.5823967208231166,0.655921052631579,0.635307205725415,0.655921052631579,0.5755745146502229,0.6561868508858499,0.6366151548121569,0.6561868508858499,0.5766211468189574,0.6511513157894737,0.6224350588916006,0.6511513157894737,0.57009615083879,0.0,0.0,0.0002610057421263268,0.0007194591914359346,0.0002610057421263268,0.0007194591914359346,0.0,0.0,0.00010330578512396382,0.0,0.0,0.00023657440264968077,0.10847157632140261,0.10688695488659677,0.10752549837387962,0.10632590549434973,0.10827475175769705,0.10642704380273965,0.0,0.0,0.001116314080343199,0.0006371895627976539,0.0002610057421263268,0.0004828847887862538
4,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,1,0.10799973225927703,0.6421824333850275,0.4123982777483152,0.6421824333850275,0.5022563502865385,0.6416118421052631,0.4116657559297091,0.6416118421052631,0.5015384823269475,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798649297,0.9999451754385965,0.9999451742040955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798649297,0.9999451754385965,0.9999451742040955,0.6608628225010574,0.6487208702170333,0.6608628225010574,0.5819040678936938,0.6603070175438597,0.648042155935903,0.6603070175438597,0.5815823563807198,0.6455660510362329,0.6243868396696648,0.6455660510362329,0.5241076481321033,0.6433114035087719,0.6076145857724475,0.6433114035087719,0.5221884589436192,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326,0.10919075064507955,0.10523125182126375,0.10919075064507955,0.10514580364558229,0.10919075064507955,0.10514580364558229,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326
5,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,2,0.10799973225927703,0.6421824333850275,0.4123982777483152,0.6421824333850275,0.5022563502865385,0.6416118421052631,0.4116657559297091,0.6416118421052631,0.5015384823269475,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798649297,0.9999451754385965,0.9999451742040955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798649297,0.9999451754385965,0.9999451742040955,0.6608628225010574,0.6487208702170333,0.6608628225010574,0.5819040678936938,0.6603070175438597,0.648042155935903,0.6603070175438597,0.5815823563807198,0.652474270407444,0.6484437956317959,0.652474270407444,0.5457633949090743,0.6499451754385965,0.6372103798696376,0.6499451754385965,0.5429324200674708,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326,0.10919075064507955,0.10523125182126375,0.10919075064507955,0.10514580364558229,0.10919075064507955,0.10514580364558229,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326
6,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,4,0.10799973225927703,0.6421824333850275,0.4123982777483152,0.6421824333850275,0.5022563502865385,0.6416118421052631,0.4116657559297091,0.6416118421052631,0.5015384823269475,1.0,1.0,1.0,1.0,0.9998355263157894,0.9998355661463556,0.9998355263157894,0.9998355152008752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999451754385965,0.9999451798649297,0.9999451754385965,0.9999451742040955,0.6608628225010574,0.6487208702170333,0.6608628225010574,0.5819040678936938,0.6603070175438597,0.648042155935903,0.6603070175438597,0.5815823563807198,0.6434982846938296,0.6233557825610258,0.6434982846938296,0.5108645694329162,0.6423793859649123,0.6105021003299588,0.6423793859649123,0.509161198719268,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00023820867079560326,0.0,0.0,0.0,0.00012708296015895293,0.0,0.00023820867079560326,0.10919075064507955,0.10523125182126375,0.10919075064507955,0.10521333084086615,0.10919075064507955,0.10514580364558229,0.0,0.0,0.0,0.00012708296015895293,0.0,0.00023820867079560326
7,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,8,0.10799973225927703,0.6540955871986466,0.6395580554405873,0.6540955871986466,0.5600805538613449,0.6526864035087719,0.6353770722337161,0.6526864035087719,0.5591721406332908,0.9994830584143992,0.9994839022128028,0.9994830584143992,0.999483171802343,0.9996162280701755,0.9996164865995999,0.9996162280701755,0.999616271226366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997807017543859,0.9997807725585657,0.9997807017543859,0.9997806819906235,0.6608628225010574,0.6487208702170333,0.6608628225010574,0.5819040678936938,0.6603070175438597,0.648042155935903,0.6603070175438597,0.5815823563807198,0.654354057991447,0.6388579223038643,0.654354057991447,0.5621803814143456,0.6521929824561403,0.6320437311501393,0.6521929824561403,0.5607233918061457,0.0,0.0,0.0,0.00011112571063665033,0.0,0.00011112571063665033,0.0,0.0,0.0,0.00023820867079560326,0.0,0.00011112571063665033,0.10919075064507955,0.10523125182126375,0.10846185186050192,0.1044663749664374,0.10919075064507955,0.10512788266518469,0.0,0.0,0.0009092531245418311,0.0008913456602702024,0.0,0.00011112571063665033
8,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,4.0,0.10799973225927703,0.6421589360402274,0.4123928783039081,0.6421589360402274,0.5022451592421886,0.6416118421052631,0.4116657559297091,0.6416118421052631,0.5015384823269475,0.6838197283706942,0.4676094209089699,0.6838197283706942,0.5554150637746006,0.6790021929824561,0.4610439780749846,0.6790021929824561,0.5491880594342999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983081911743973,0.9983087452049935,0.9983081911743973,0.9983075469708328,0.9979166666666667,0.9979163554685193,0.9979166666666667,0.9979162908575396,0.6608628225010574,0.6487208702170333,0.6608628225010574,0.5819040678936938,0.6603070175438597,0.648042155935903,0.6603070175438597,0.5815823563807198,0.654354057991447,0.6314089654130864,0.654354057991447,0.5738137725667709,0.6529605263157895,0.6285882736123473,0.6529605263157895,0.5725332982391795,0.0,0.0,0.0023781488458551876,0.00568188572885007,0.0023781488458551876,0.00568188572885007,0.0,0.0,0.0,0.0,0.0023359505402241743,0.004637090455753445,0.10919075064507955,0.10523125182126375,0.0,0.0,0.10800485384684805,0.10264027804263837,0.0,0.0,0.0,0.0,0.0023359505402241743,0.004637090455753445
9,2024-03-16 08:36,COMPAS,2,2,Demographic Parity,42558,18240,6.0,0.10799973225927703,0.6535081535786457,0.6365736600497085,0.6535081535786457,0.5603365436075751,0.6513157894736842,0.630128953851625,0.6513157894736842,0.5580257694570827,0.9980262230367969,0.9980343440186263,0.9980262230367969,0.998027517052739,0.9969298245614036,0.996949098270793,0.9969298245614036,0.9969328393250004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998825132759999,0.9998825318036649,0.9998825132759999,0.9998825167956967,0.9995065789473684,0.9995066401018117,0.9995065789473684,0.9995065233507738,0.6608628225010574,0.6487208702170333,0.6608628225010574,0.5819040678936938,0.6603070175438597,0.648042155935903,0.6603070175438597,0.5815823563807198,0.6543070633018468,0.6328467968603056,0.6543070633018468,0.5705837766511243,0.6523574561403509,0.627861284013517,0.6523574561403509,0.5695739500146438,0.0,0.0,0.0003075480312600517,0.0020772967611431045,0.0003075480312600517,0.0020772967611431045,0.0,0.0,0.0009269749716758202,0.0014292520247737306,0.00010299721907514048,0.0016674606955693339,0.10919075064507955,0.10523125182126375,0.10628824595745837,0.10136141805855237,0.1089937451289251,0.10432716384956309,0.0,0.0,0.0032239614247874075,0.0041589759832242985,0.00020455081218491124,0.0016674606955693339
