,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Test_loss_predictor,Test_loss_Discriminator_fool,Test_total_loss_gen,Train_loss_predictor,Train_loss_Discriminator_fool,Train_total_loss_gen,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
10,4/17/2024 15:16,COMPAS,0,0,Demographic Parity,42558,18240,5,0.20520039,0.8708781,1.1062129,0.20735063,0.8717078,1.1288464,0.107999732,0.645166596,0.623536241,0.645166596,0.524761022,0.643859649,0.60225341,0.643859649,0.522025859,0.956952864,0.959475813,0.956952864,0.95604962,0.959594298,0.961738452,0.959594298,0.958822784,1,1,1,1,1,1,1,1,0.999718032,0.999718158,0.999718032,0.999718054,0.99879386,0.998794441,0.99879386,0.998794026,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.651910334,0.637283004,0.651910334,0.552928636,0.649835526,0.626490476,0.649835526,0.547428589,0,0,0.000745759,0.003121537,0.000745759,0.003121537,0,0,0.076921288,0.074551271,0.000164268,0.00192864,0.11159015,0.099606482,0.075039044,0.065417309,0.111167816,0.09796881,0,0,0.076921288,0.074551271,0.000581491,0.00192864
11,4/17/2024 17:18,COMPAS,0,0,Demographic Parity,42558,18240,5.5,0.2558052,0.8740229,1.1555583,0.2562708,0.8765038,1.1982965,0.107999732,0.653813619,0.637904735,0.653813619,0.562225435,0.650657895,0.624236871,0.650657895,0.557241772,0.999906011,0.999906038,0.999906011,0.999906014,0.999561404,0.999562007,0.999561404,0.999561484,1,1,1,1,1,1,1,1,0.999906011,0.999906038,0.999906011,0.999906014,0.999451754,0.999451966,0.999451754,0.999451805,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.655904883,0.632287238,0.655904883,0.585649353,0.64939693,0.616014909,0.64939693,0.576744182,0,0,0.000203812,0.001488583,0.000203812,0.001488583,0,0,0,0,0,0.00072324,0.11159015,0.099606482,0.111430077,0.099094607,0.111430077,0.098753513,0,0,0.000203812,0.0006334,0.000203812,0.000765343
12,4/17/2024 19:26,COMPAS,0,0,Demographic Parity,42558,18240,6,0.35469365,0.83865774,1.2136335,0.3570849,0.8378173,1.2375367,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.947154472,0.950951704,0.947154472,0.945739803,0.949780702,0.953225686,0.949780702,0.948520953,1,1,1,1,1,1,1,1,0.999741529,0.999741678,0.999741529,0.999741552,0.999177632,0.999178531,0.999177632,0.999177801,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.654448047,0.630925305,0.654448047,0.578065723,0.651370614,0.621487192,0.651370614,0.572649978,0,0,0.000540037,0.000828866,0.000540037,0.000828866,0,0,0.096431686,0.088115701,0.00010247,0.00072324,0.11159015,0.099606482,0.066321239,0.058989681,0.111204438,0.09917988,0,0,0.096431686,0.088115701,0.000437568,0.00072324
13,4/17/2024 21:39,COMPAS,0,0,Demographic Parity,42558,18240,6.5,0.32195392,0.8704505,1.2088065,0.32420284,0.8711568,1.2779427,0.107999732,0.644226702,0.634610891,0.644226702,0.514967948,0.644462719,0.619668674,0.644462719,0.514520266,0.946496546,0.950346981,0.946496546,0.945049214,0.949451754,0.952793781,0.949451754,0.948196709,1,1,1,1,1,1,1,1,0.999882513,0.999882557,0.999882513,0.999882519,0.998958333,0.998959007,0.998958333,0.998958501,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.654001598,0.634484376,0.654001598,0.567954049,0.650219298,0.620821998,0.650219298,0.561547769,0,0,0.000146822,0.002433531,0.000146822,0.002433531,0,0,0.097783332,0.086184002,0,0.00144648,0.11159015,0.099606482,0.065588799,0.058955431,0.111466699,0.098292896,0,0,0.097783332,0.086184002,0.000146822,0.00144648
14,4/17/2024 23:53,COMPAS,0,0,Demographic Parity,42558,18240,7,0.3888124,0.8524568,1.2532449,0.3902444,0.8529176,1.2487843,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.897410593,0.910755699,0.897410593,0.89111987,0.898519737,0.911441844,0.898519737,0.89245031,1,1,1,1,1,1,1,1,0.999812021,0.999812133,0.999812021,0.999812036,0.999287281,0.999288135,0.999287281,0.999287428,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.654471545,0.634434512,0.654471545,0.570881259,0.649725877,0.618399013,0.649725877,0.564394562,0,0,0.0002637,0.001395308,0.0002637,0.001395308,0,0,0.122910475,0.119589538,0,0.00048216,0.11159015,0.099606482,0.041332048,0.03360585,0.11137219,0.098702255,0,0,0.122910475,0.119589538,0.0002637,0.000913148
15,4/18/2024 2:02,COMPAS,0,0,Demographic Parity,42558,18240,7.5,0.48150828,0.8155161,1.3033239,0.48231953,0.8152861,1.3116934,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.682597866,0.465939847,0.682597866,0.553833874,0.68185307,0.464923609,0.68185307,0.552870661,1,1,1,1,1,1,1,1,0.999882513,0.999882532,0.999882513,0.999882517,0.999232456,0.999232917,0.999232456,0.999232562,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.653437662,0.64502461,0.653437662,0.553682226,0.651809211,0.63597702,0.651809211,0.549225487,0,0,0.00047055,0.001164102,0.00047055,0.001164102,0,0,0,0,0.000266738,0.000119011,0.11159015,0.099606482,0,0,0.111495642,0.098685248,0,0,0,0,0.000266738,0.001045092
16,4/18/2024 3:33,COMPAS,0,0,Demographic Parity,42558,18240,8,0.5246907,0.8799113,1.4093661,0.5249656,0.8787395,1.4222567,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.682527374,0.529410858,0.682527374,0.55384326,0.681578947,0.464864128,0.681578947,0.552738483,1,1,1,1,1,1,1,1,0.999177593,0.999178237,0.999177593,0.999177731,0.998190789,0.998192538,0.998190789,0.998191246,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.651581371,0.637610939,0.651581371,0.550926383,0.651315789,0.633486268,0.651315789,0.548851513,0,0,0.001599346,0.000928879,0.001599346,0.000928879,0,0,0.00010247,0,0.000922226,0.000115951,0.11159015,0.099606482,8.09E-05,5.13E-05,0.110679917,0.098633989,0,0,0.00010247,1.59E-05,0.000922226,0.000812927
17,4/18/2024 4:56,COMPAS,0,0,Demographic Parity,42558,18240,8.5,0.5941203,0.81914556,1.4151094,0.5940368,0.81875056,1.4144857,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.682597866,0.465939847,0.682597866,0.553833874,0.68185307,0.464923609,0.68185307,0.552870661,1,1,1,1,1,1,1,1,0.999859016,0.999859016,0.999859016,0.999859016,0.998135965,0.998137091,0.998135965,0.998136307,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.653061704,0.63598995,0.653061704,0.56047763,0.651425439,0.628731176,0.651425439,0.555246061,0,0,0.000334454,0.001192069,0.000334454,0.001192069,0,0,0,0,0.000307409,0.000247198,0.11159015,0.099606482,0,0,0.111487963,0.098616982,0,0,0,0,0.000307409,0.000944871
18,4/18/2024 6:28,COMPAS,0,0,Demographic Parity,42558,18240,9,0.52389365,0.784588,1.314162,0.52457446,0.7841585,1.3185657,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.682597866,0.465939847,0.682597866,0.553833874,0.68185307,0.464923609,0.68185307,0.552870661,1,1,1,1,1,1,1,1,0.999788524,0.999788665,0.999788524,0.999788543,0.998903509,0.998905107,0.998903509,0.99890381,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.654917994,0.630138178,0.654917994,0.584294054,0.648574561,0.614159646,0.648574561,0.574973208,0,0,0.000350634,0.000810658,0.000350634,0.000810658,0,0,0,0,0,0.000726299,0.11159015,0.099606482,0,0,0.111306625,0.099674512,0,0,0,0,0.000350634,0.000726299
19,4/18/2024 7:58,COMPAS,0,0,Demographic Parity,42558,18240,9.5,0.62494,0.83633715,1.461314,0.6243983,0.8355757,1.4600651,0.107999732,0.641618497,0.411674296,0.641618497,0.501546853,0.642927632,0.413355939,0.642927632,0.503194336,0.682597866,0.465939847,0.682597866,0.553833874,0.68185307,0.464923609,0.68185307,0.552870661,1,1,1,1,1,1,1,1,1,1,1,1,0.998958333,0.998958252,0.998958333,0.998958261,0.663635509,0.649842031,0.663635509,0.594411027,0.655811404,0.631283617,0.655811404,0.58200972,0.653602143,0.641710152,0.653602143,0.55720385,0.650986842,0.629180847,0.650986842,0.551708535,0,0,0,0.001784906,0,0.001784906,0,0,0,0,0,0.000729358,0.11159015,0.099606482,0,0,0.11159015,0.100305912,0,0,0,0,0,0.001055548
