,Data,k%,epochs,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Test_loss_predictor,Test_loss_Discriminator_fool,Test_total_loss_gen,Train_loss_predictor,Train_loss_Discriminator_fool,Train_total_loss_gen,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
10,2024-04-29 11:51,0.01,400,Gender_Pay_Gap,1,1,Demographic Parity,1932,829,5,0.6226482,0.6978546,1.3225911,0.6273726,0.70436853,1.3348511,0.0,0.5238095238095238,0.5910543130990416,0.5238095238095238,0.3849215263425885,0.48612786489746684,0.457173093248785,0.48612786489746684,0.33196430104858765,0.6055900621118012,0.7759148271651087,0.6055900621118012,0.5304865043002237,0.617611580217129,0.7624203621199493,0.617611580217129,0.5331496959612148,1.0,1.0,1.0,1.0,0.9987937273823885,0.9987964079882052,0.9987937273823885,0.9987936036332904,0.8628364389233955,0.8629461907192395,0.8628364389233955,0.8628077999401468,0.7949336550060314,0.796034149781256,0.7949336550060314,0.7951877288374052,0.7934782608695652,0.7971409570126106,0.7934782608695652,0.7923492976355588,0.7418576598311218,0.7474982645656575,0.7418576598311218,0.7410061198826561,0.6004140786749482,0.6012833647688548,0.6004140786749482,0.5966675216128701,0.5355850422195416,0.5391294205085102,0.5355850422195416,0.5321722500680199,0.0,0.005555555555555556,0.06344831139093604,0.12530654404904706,0.06344831139093604,0.12530654404904706,0.0,0.0,0.0020161290322581182,0.008196721311475419,0.04686556904298844,0.06697321071571372,0.013799213189585269,0.07165734917307243,0.03662272140304512,0.0012928022361984315,0.021892549325805533,0.0315630095504309,0.0,0.005555555555555556,0.06644960586327808,0.012777777777777777,0.04686556904298844,0.06697321071571372
11,2024-04-29 11:57,0.01,400,Gender_Pay_Gap,1,1,Demographic Parity,1932,829,10,0.6932105,0.69375885,1.3869752,0.6931183,0.6962047,1.3893251,0.0,0.5144927536231884,0.2647027935307708,0.5144927536231884,0.34955966992580256,0.48854041013269,0.23867173233261693,0.48854041013269,0.3206788753707285,0.4943064182194617,0.2443388350929534,0.4943064182194617,0.3270264145476869,0.4583835946924005,0.21011551988312688,0.4583835946924005,0.28814849624997885,1.0,1.0,1.0,1.0,0.9987937273823885,0.9987964079882052,0.9987937273823885,0.9987936036332904,0.8628364389233955,0.8630793541883041,0.8628364389233955,0.8628355937370734,0.7177322074788902,0.7179805494187753,0.7177322074788902,0.7178396568300848,0.7934782608695652,0.7971409570126106,0.7934782608695652,0.7923492976355588,0.7418576598311218,0.7474982645656575,0.7418576598311218,0.7410061198826561,0.6842650103519669,0.6846850901671317,0.6842650103519669,0.684331341232145,0.617611580217129,0.617591108007416,0.617611580217129,0.6176004455172559,0.0,0.005555555555555556,0.07024682935876947,0.15215691501177303,0.07024682935876947,0.15215691501177303,0.0,0.0,0.0,0.0,0.04547817047817049,0.14660135945621744,0.013799213189585269,0.07165734917307243,0.0,0.0,0.025225982762245136,0.04634288376426732,0.0,0.005555555555555556,0.0,0.0,0.04547817047817049,0.14660135945621744
12,2024-04-29 12:35,0.1,240,Gender_Pay_Gap,0,0,Demographic Parity,24100,10329,0,0.08151135,0.7857032,1.0426707,0.07762436,0.7854039,0.92769915,0.1974810607295524,0.5909128630705395,0.5956985355037405,0.5909128630705395,0.5891596104835662,0.5945396456578566,0.5980697595109199,0.5945396456578566,0.5926257975386425,0.9734024896265561,0.9738150919023106,0.9734024896265561,0.9733873576488506,0.9686320069706651,0.9691522620475436,0.9686320069706651,0.9686166976933283,0.9999585062240663,0.9999585095909744,0.9999585062240663,0.999958506184968,1.0,1.0,1.0,1.0,0.9787551867219917,0.9787553918225486,0.9787551867219917,0.9787548576345082,0.9702778584567722,0.9702782349554987,0.9702778584567722,0.9702776009987385,0.774688796680498,0.7747898853495764,0.774688796680498,0.7747194867329511,0.7728724949172233,0.7730323379857897,0.7728724949172233,0.7728911029879315,0.6195020746887967,0.6212402327666785,0.6195020746887967,0.6152937740223116,0.6157420853906477,0.6187259262202568,0.6157420853906477,0.6115617872481764,0.0002079002079002079,0.0,0.025879756719209373,0.02577732940121849,0.025879756719209373,0.02577732940121849,0.0,0.0,0.012381438910174514,0.013016905468042794,0.01188434562318108,0.013154275678604166,0.21052574975815092,0.20654818728861873,0.18331407330118327,0.1780462206541587,0.18913634224155068,0.1819246201841796,0.0002079002079002079,0.0,0.02074460323347936,0.019309993314655195,0.013995411096028292,0.013154275678604166
13,2024-04-29 13:11,0.1,240,Gender_Pay_Gap,0,0,Demographic Parity,24100,10329,5,0.399556,0.7050586,1.1206537,0.3989276,0.7051027,1.126125,0.1974810607295524,0.5180497925311204,0.5155539526701353,0.5180497925311204,0.5115537790685047,0.5152483299448156,0.5140304396000877,0.5152483299448156,0.5091859409873807,0.8272199170124481,0.8283263226679871,0.8272199170124481,0.8272037481058251,0.826991964372156,0.827692710175244,0.826991964372156,0.8269565222469383,0.9999585062240663,0.9999585095909744,0.9999585062240663,0.999958506184968,1.0,1.0,1.0,1.0,0.8298340248962656,0.8298776418717345,0.8298340248962656,0.8298455095374769,0.8286378158582631,0.8286347709231509,0.8286378158582631,0.8286351748080597,0.774688796680498,0.7747898853495764,0.774688796680498,0.7747194867329511,0.7728724949172233,0.7730323379857897,0.7728724949172233,0.7728911029879315,0.5380497925311203,0.5394949171355631,0.5380497925311203,0.5091745357498051,0.5296737341465776,0.532359683993019,0.5296737341465776,0.5028102616416625,0.0002079002079002079,0.0,0.2531062182127988,0.26795880533613664,0.2531062182127988,0.26795880533613664,0.0,0.0,0.153841899936492,0.15848810839064031,0.14377025452058423,0.15123797972156972,0.21052574975815092,0.20654818728861873,0.014244426784388087,0.004146145652240252,0.01769385976387111,0.007389627952530176,0.0002079002079002079,0.0,0.153841899936492,0.15848810839064031,0.14377025452058423,0.15123797972156972
14,2024-04-29 13:50,0.1,240,Gender_Pay_Gap,0,0,Demographic Parity,24100,10329,0,0.056165047,0.7635349,1.0026379,0.051941738,0.765369,1.0199783,0.1974810607295524,0.5977593360995851,0.5975398203909572,0.5977593360995851,0.5966205502352235,0.5909574983057411,0.5906328581481273,0.5909574983057411,0.5898471860012257,0.9806224066390041,0.980623163778818,0.9806224066390041,0.9806218913475945,0.978603930680608,0.9786177686124742,0.978603930680608,0.9786051145293945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898340248962656,0.9898343003332876,0.9898340248962656,0.989833874378905,0.9787007454739084,0.9787277663099428,0.9787007454739084,0.9787023633266714,0.7746473029045643,0.774668336996035,0.7746473029045643,0.7746559937004752,0.7710330138445154,0.7711002767051597,0.7710330138445154,0.7710544957309315,0.6557676348547717,0.6559627642783451,0.6557676348547717,0.6558200450752383,0.6494336334591926,0.6497552982408491,0.6494336334591926,0.649499367133749,0.0,0.0,0.010953656210901636,0.0044567456910426725,0.010953656210901636,0.0044567456910426725,0.0,0.0,0.009903771467845601,0.006204679674067459,0.005264321239324743,0.0037751364281977118,0.2137922926370111,0.2001522301308949,0.19455767233425725,0.18652772346615543,0.20421318731450266,0.18949319433160006,0.0,0.0,0.013063002196545234,0.006204679674067459,0.005689334971576893,0.0037751364281977118
15,2024-04-29 14:25,0.1,240,Gender_Pay_Gap,0,0,Demographic Parity,24100,10329,5,0.47782335,0.7199736,1.2048684,0.4778874,0.7220689,1.2889965,0.1974810607295524,0.5469294605809129,0.5500067299325542,0.5469294605809129,0.525906336639125,0.546035434214348,0.5487257010235469,0.546035434214348,0.5248791268698659,0.804896265560166,0.8051064536159988,0.804896265560166,0.8047371814532805,0.8040468583599574,0.8043651510420518,0.8040468583599574,0.8038597632312062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181327800829875,0.8181261019858896,0.8181327800829875,0.8180901131550644,0.8063704133991674,0.8063699628944253,0.8063704133991674,0.8063193108796963,0.7746473029045643,0.774668336996035,0.7746473029045643,0.7746559937004752,0.7710330138445154,0.7711002767051597,0.7710330138445154,0.7710544957309315,0.596058091286307,0.5963827546960973,0.596058091286307,0.5934289483556081,0.5929906089650498,0.5932333909319303,0.5929906089650498,0.5902171111362816,0.0,0.0,0.22806801112213743,0.23436746018071178,0.22806801112213743,0.23436746018071178,0.0,0.0,0.13862175329096105,0.14604729751029233,0.12919126590567243,0.13093594382013363,0.2137922926370111,0.2001522301308949,0.013017898295540897,0.0017450633830704554,0.026817391510742916,0.009812224741380993,0.0,0.0,0.13862175329096105,0.14604729751029233,0.12919126590567243,0.13093594382013363
16,2024-04-29 15:01,0.1,240,Gender_Pay_Gap,0,0,Demographic Parity,24100,10329,10,0.69175434,0.6954839,1.38726,0.6916916,0.69546294,1.3872007,0.1974810607295524,0.5133195020746888,0.2634969112102064,0.5133195020746888,0.34823698610764586,0.5137961080453093,0.26398644064250715,0.5137961080453093,0.3487741040415012,0.5134439834024896,0.26362472409221605,0.5134439834024896,0.3483772468400727,0.5126343305257043,0.26279395683353707,0.5126343305257043,0.34746528163512597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8066804979253112,0.8071804436892678,0.8066804979253112,0.8067137644217472,0.7988188595217349,0.7989863850868855,0.7988188595217349,0.7988472473319801,0.7746473029045643,0.774668336996035,0.7746473029045643,0.7746559937004752,0.7710330138445154,0.7711002767051597,0.7710330138445154,0.7710544957309315,0.585311203319502,0.585186719380679,0.585311203319502,0.5852262903671015,0.5812760189756995,0.5815502898277896,0.5812760189756995,0.5813507918463687,0.0,0.0,0.19331923470086582,0.20082701657654156,0.19331923470086582,0.20082701657654156,0.0,0.0,0.0,0.0,0.12622640473986313,0.13555095015631036,0.2137922926370111,0.2001522301308949,0.0,0.0,0.03852454749676215,0.022724658196980274,0.0,0.0,0.0,0.0,0.12622640473986313,0.13555095015631036
17,2024-04-29 15:38,0.1,240,Gender_Pay_Gap,1,0,Demographic Parity,23564,10100,0,0.061131246,0.7721004,1.0159338,0.059565037,0.7700233,0.8592768,0.1980381906269233,0.5970123917840774,0.5969320619285134,0.5970123917840774,0.5965636173755762,0.6020792079207921,0.6021710217288481,0.6020792079207921,0.6014925131763456,0.9803513834663046,0.980371585493434,0.9803513834663046,0.9803510156146641,0.9795049504950495,0.9795055210168868,0.9795049504950495,0.9795049957011829,0.9991088100492276,0.9991103995675703,0.9991088100492276,0.9991088112963078,0.9991089108910891,0.9991104883501726,0.9991089108910891,0.9991089062524806,0.9911305381089798,0.991132137282945,0.9911305381089798,0.9911305505203958,0.9812871287128713,0.9812892105637113,0.9812871287128713,0.9812870056191093,0.770836869801392,0.7710962780696823,0.770836869801392,0.7708481980907524,0.7662376237623763,0.7664763977511029,0.7662376237623763,0.7662396288812612,0.6536241724664743,0.653595444273409,0.6536241724664743,0.6534537007343899,0.6523762376237624,0.6524462366639673,0.6523762376237624,0.6521368364425019,0.0008321401113987141,0.000539462015962164,0.003971560883020198,0.005237545998753045,0.003971560883020198,0.005237545998753045,0.0,0.0,0.017215090548641898,0.008874560817469845,0.0024975128898754306,0.0016041831058571931,0.1958708450584214,0.1995500535254644,0.17631079504338842,0.18849528812763783,0.1904373721319133,0.19518769679863762,0.0008321401113987141,0.000539462015962164,0.017215090548641898,0.008874560817469845,0.0024975128898754306,0.003633362892895852
18,2024-04-29 16:13,0.1,240,Gender_Pay_Gap,1,0,Demographic Parity,23564,10100,5,0.46310005,0.69743776,1.1740817,0.46447176,0.6967323,1.2485148,0.1980381906269233,0.5199456798506196,0.5194555356872483,0.5199456798506196,0.5052406416585281,0.5255445544554456,0.5263321113284616,0.5255445544554455,0.5114635745625845,0.8345357324732643,0.8369342136759854,0.8345357324732643,0.8342192029115931,0.8352475247524752,0.8380261044574594,0.8352475247524752,0.8349535958842937,0.9991088100492276,0.9991103995675703,0.9991088100492276,0.9991088112963078,0.9991089108910891,0.9991104883501726,0.9991089108910891,0.9991089062524806,0.8389068069937192,0.8390371559913351,0.8389068069937192,0.8388863653241726,0.8363366336633663,0.8364818075541787,0.8363366336633663,0.8363288506060463,0.770836869801392,0.7710962780696823,0.770836869801392,0.7708481980907524,0.7662376237623763,0.7664763977511029,0.7662376237623763,0.7662396288812612,0.5318282125275845,0.5317252333902455,0.5318282125275845,0.5317496950433371,0.5240594059405941,0.5239140185766454,0.5240594059405941,0.5238985520302789,0.0008321401113987141,0.000539462015962164,0.24132976318257732,0.24056287166264811,0.24132976318257732,0.24056287166264811,0.0,0.0,0.15239562947982355,0.1632020496594201,0.13904060178086852,0.14860307266767325,0.1958708450584214,0.1995500535254644,0.014252029000936917,0.018732030064619598,0.016841533734296643,0.019204691917968586,0.0008321401113987141,0.000539462015962164,0.15239562947982355,0.1632020496594201,0.13904060178086852,0.14860307266767325
19,2024-04-29 16:51,0.1,240,Gender_Pay_Gap,1,0,Demographic Parity,23564,10100,10,0.6865934,0.69499004,1.3818127,0.68659073,0.6947727,1.3829026,0.1980381906269233,0.49567136309624854,0.4948397382659094,0.49567136309624854,0.4941426786713861,0.49594059405940594,0.4951925708338871,0.49594059405940594,0.4941934750968055,0.5860210490578849,0.7730299624569968,0.5860210490578849,0.4997210000717009,0.5815841584158415,0.7727229916808566,0.5815841584158415,0.49427164051220707,0.9991088100492276,0.9991103995675703,0.9991088100492276,0.9991088112963078,0.9991089108910891,0.9991104883501726,0.9991089108910891,0.9991089062524806,0.8205737565778306,0.8224220866138671,0.8205737565778306,0.8202946857942971,0.8152475247524752,0.8167612728233864,0.8152475247524752,0.8150665076420838,0.770836869801392,0.7710962780696823,0.770836869801392,0.7708481980907524,0.7662376237623763,0.7664763977511029,0.7662376237623763,0.7662396288812612,0.5762179595993889,0.5764153085001898,0.5762179595993889,0.5762420959836607,0.5717821782178217,0.5719756903376623,0.5717821782178217,0.5717827281299401,0.0008321401113987141,0.000539462015962164,0.2494118011152707,0.2527118537614218,0.2494118011152707,0.2527118537614218,0.0,0.0,0.0007201261239763168,0.0069444670319555035,0.15734331206215502,0.1707284071164321,0.1958708450584214,0.1995500535254644,0.03287575090553618,0.0368189935706693,0.00587646013037707,0.0049796565585322194,0.0008321401113987141,0.000539462015962164,0.0007201261239763168,0.0069444670319555035,0.15734331206215502,0.1707284071164321
20,2024-04-29 17:27,0.1,240,Gender_Pay_Gap,0,1,Demographic Parity,23573,10103,0,0.049408972,0.75923157,0.9889704,0.041740254,0.75938207,1.3263025,0.19819926830427137,0.599117634581937,0.6018785144384025,0.599117634581937,0.596746341258708,0.5979412055825003,0.6008959026088996,0.5979412055825002,0.5951667068116178,0.9847282908412166,0.9847380347896294,0.9847282908412166,0.9847287320188713,0.9801049193308918,0.9801318448778056,0.9801049193308918,0.9801052366583379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947397446230858,0.9947416279452536,0.9947397446230858,0.994739654858008,0.9815896268435118,0.9815918064010513,0.9815896268435118,0.9815897549118231,0.777075467696093,0.7772260134896098,0.777075467696093,0.7770583521445004,0.7769969316044739,0.7775965020361679,0.7769969316044739,0.776889890829337,0.6498536461205616,0.6510047612621623,0.6498536461205616,0.649306255057679,0.6356527764030486,0.6370684663811089,0.6356527764030486,0.6347888253236619,0.0,0.0,0.004815713490376435,0.003272320342181674,0.004815713490376435,0.003272320342181674,0.0,0.0,0.014936954898368882,0.006475614994233658,0.002080617334536128,0.002879226870347029,0.20021372519650082,0.19408637079043833,0.18326128297945643,0.18123263499859432,0.19579397169203994,0.18815124266181854,0.0,0.0,0.014936954898368882,0.006475614994233658,0.002735096155840307,0.002879226870347029
21,2024-04-29 18:04,0.1,240,Gender_Pay_Gap,0,1,Demographic Parity,23573,10103,5,0.33232895,0.70814943,1.0662514,0.33493587,0.7080839,1.2045195,0.19819926830427137,0.5390913333050524,0.5729444354242185,0.5390913333050524,0.4755732700099362,0.5421162031079877,0.5809866012660337,0.5421162031079877,0.4783350132253502,0.8636151529291987,0.8643527026760432,0.8636151529291987,0.8635997828625575,0.8677620508759775,0.8680912603227496,0.8677620508759775,0.8677502971563051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806685614898401,0.8808602416311085,0.8806685614898401,0.8806753816149514,0.8737008809264575,0.873735133420535,0.8737008809264575,0.8737029077688746,0.777075467696093,0.7772260134896098,0.777075467696093,0.7770583521445004,0.7769969316044739,0.7775965020361679,0.7769969316044739,0.776889890829337,0.5912272515165655,0.5936966367305954,0.5912272515165655,0.5880835542288692,0.5794318519251708,0.5816932788338179,0.5794318519251708,0.5762568659510369,0.0,0.0,0.19961767147221146,0.18836783523590617,0.19961767147221146,0.18836783523590617,0.0,0.0,0.1408371624511593,0.12986053915198603,0.11289970823603923,0.10649018909616681,0.20021372519650082,0.19408637079043833,0.028567218116919424,0.034978772658610546,0.056480611593279995,0.054341045590483916,0.0,0.0,0.1408371624511593,0.12986053915198603,0.11289970823603923,0.10649018909616681
22,2024-04-29 18:39,0.1,240,Gender_Pay_Gap,0,1,Demographic Parity,23573,10103,10,0.69297475,0.69421315,1.3871917,0.69286424,0.69428253,1.387192,0.19819926830427137,0.5055359945700589,0.6031726507104055,0.5055359945700589,0.3479577203697435,0.504602593289122,0.618267681925737,0.504602593289122,0.3460396725749871,0.5078691723582064,0.25793109623180954,0.5078691723582064,0.34211336229975786,0.504008710284074,0.2540247800422156,0.504008710284074,0.3377969533091813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8452891019386586,0.8453658404816905,0.8452891019386586,0.8452980811056364,0.828565772542809,0.8285708919269408,0.828565772542809,0.8285671632875402,0.777075467696093,0.7772260134896098,0.777075467696093,0.7770583521445004,0.7769969316044739,0.7775965020361679,0.7769969316044739,0.776889890829337,0.6286853603699147,0.6288516867668803,0.6286853603699147,0.6286193752949097,0.6136791052162724,0.6138806071393543,0.6136791052162724,0.6135463448162929,0.0,0.0,0.12585815537919176,0.12378298054287443,0.12585815537919176,0.12378298054287443,0.0,0.0,0.0,0.0,0.07774157366992751,0.08672825200081258,0.20021372519650082,0.19408637079043833,0.0,0.0,0.07765953712823298,0.06779127253614586,0.0,0.0,0.0,0.0,0.07774157366992751,0.08672825200081258
23,2024-04-29 19:09,0.1,240,Gender_Pay_Gap,1,1,Demographic Parity,19323,8282,0,0.053699378,0.7257713,0.79247856,0.038483255,0.7267496,0.7809325,0.0,0.5693732857216788,0.5695455362829446,0.5693732857216788,0.5692538980339321,0.5705143685100217,0.5713268450116972,0.5705143685100217,0.570420785358472,0.9860787662371268,0.9860926186394341,0.9860787662371268,0.9860788232825879,0.9793528133301135,0.9793577723595521,0.9793528133301135,0.9793528798550601,0.9977229208715003,0.9977332872948478,0.9977229208715003,0.9977229308000315,0.9977058681477904,0.9977163840718416,0.9977058681477904,0.9977058751380768,0.9925994928323759,0.9926001667017049,0.9925994928323759,0.9925995080942828,0.9780246317314658,0.9780284154490582,0.9780246317314658,0.978024470255677,0.768358950473529,0.769275204131473,0.768358950473529,0.768117830595462,0.7634629316590196,0.7642392251952537,0.7634629316590196,0.7630414482447309,0.6106194690265486,0.6107063042283485,0.6106194690265486,0.6105934737318078,0.5968365129195846,0.5976673593263321,0.5968365129195846,0.5967626795410003,0.0007797166579018664,0.0026410831291169157,0.002017098463504544,0.018483728352961117,0.002017098463504544,0.018483728352961117,0.0,0.0,0.0007262986499938506,0.003639955171622744,0.0018894829673371527,0.0034749513920490083,0.008951640778285808,0.004612000513202985,0.006981847207972514,0.011827998583615773,0.008242126846538134,0.012418625440993702,0.0007797166579018664,0.0026410831291169157,0.0035474813150388022,0.013650114998464755,0.0018894829673371527,0.015008776960912108
24,2024-04-29 19:37,0.1,240,Gender_Pay_Gap,1,1,Demographic Parity,19323,8282,5,0.0938869,0.7251063,0.8372531,0.090561636,0.7250767,0.83907807,0.0,0.5659059152305542,0.5706395586843387,0.5659059152305542,0.5574242179602913,0.5665298237140787,0.5683868229993961,0.5665298237140787,0.5584541662986275,0.9730890648450033,0.9730993906273813,0.9730890648450033,0.9730891821821912,0.9712629799565322,0.9712630396116324,0.9712629799565322,0.9712629531427712,0.9977229208715003,0.9977332872948478,0.9977229208715003,0.9977229308000315,0.9977058681477904,0.9977163840718416,0.9977058681477904,0.9977058751380768,0.9834394245200021,0.9834427389214879,0.9834394245200021,0.9834393011252303,0.9696933107944941,0.9697026957866004,0.9696933107944941,0.9696928994242007,0.768358950473529,0.769275204131473,0.768358950473529,0.768117830595462,0.7634629316590196,0.7642392251952537,0.7634629316590196,0.7630414482447309,0.5988718107954252,0.5988639383007389,0.5988718107954252,0.5988562856549434,0.5898333735812605,0.5899702637595524,0.5898333735812605,0.5898758108715209,0.0007797166579018664,0.0026410831291169157,0.008546297172897694,0.01758677717289027,0.008546297172897694,0.01758677717289027,0.0,0.0,0.009000804270725915,0.003039642275566745,0.008190223166108956,0.0007526240772011139,0.008951640778285808,0.004612000513202985,0.012677842364576752,0.006190525617061571,0.01333074773777887,0.01117301714521568,0.0007797166579018664,0.0026410831291169157,0.009000804270725915,0.009153993662049345,0.008190223166108956,0.016834153095689156
25,2024-04-29 20:08,0.1,240,Gender_Pay_Gap,1,1,Demographic Parity,19323,8282,10,0.6931204,0.6940634,1.3871846,0.69311744,0.6942176,1.3873389,0.0,0.5315944729079336,0.5320957676466731,0.5315944729079336,0.5305910194244087,0.5254769379376962,0.5270469643756073,0.5254769379376962,0.5245034967393177,0.5020959478341872,0.25210034083151084,0.5020959478341872,0.33566476388542865,0.5018111567254286,0.2518144370141127,0.5018111567254286,0.33534767122541914,0.9977229208715003,0.9977332872948478,0.9977229208715003,0.9977229308000315,0.9977058681477904,0.9977163840718416,0.9977058681477904,0.9977058751380768,0.8579413134606427,0.8579417175111528,0.8579413134606427,0.8579414580409029,0.8127263945906785,0.8127430037981692,0.8127263945906785,0.8127201828363375,0.768358950473529,0.769275204131473,0.768358950473529,0.768117830595462,0.7634629316590196,0.7642392251952537,0.7634629316590196,0.7630414482447309,0.6620090048129172,0.6621017358223317,0.6620090048129172,0.6619906770978699,0.6375271673508814,0.6379483222225564,0.6375271673508814,0.6375607144773073,0.0007797166579018664,0.0026410831291169157,0.05580228452954214,0.05164290699844165,0.05580228452954214,0.05164290699844165,0.0,0.0,0.0,0.0,0.04718473261801881,0.04072772778043121,0.008951640778285808,0.004612000513202985,0.0,0.0,0.0345352810162835,0.023704248516737747,0.0007797166579018664,0.0026410831291169157,0.0,0.0,0.04718473261801881,0.04072772778043121
26,2024-04-29 21:10,0.25,166,Gender_Pay_Gap,0,0,Demographic Parity,60250,25822,0,0.046960432,0.7656445,0.9912182,0.044432268,0.76464415,0.9678652,0.1974810607295524,0.5962157676348547,0.5962705504387823,0.5962157676348547,0.595256975722711,0.5949190612655875,0.5955292812516254,0.5949190612655875,0.5938413152805738,0.9855103734439834,0.9855374043116795,0.9855103734439834,0.985509140552138,0.9835024397800325,0.9835076445090777,0.9835024397800325,0.9835016411517036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9909377593360996,0.9909426260404129,0.9909377593360996,0.9909374616436858,0.9840446131205949,0.9840453620583183,0.9840446131205949,0.9840442728262889,0.7724813278008299,0.7726104576330575,0.7724813278008299,0.7724988863876442,0.7720935636279141,0.7722372547952299,0.7720935636279141,0.7720865159102049,0.6265228215767635,0.6266166760008886,0.6265228215767635,0.6265486080750721,0.6247385949965146,0.624736621114368,0.6247385949965146,0.6247375143606254,0.0,0.0,0.007853450930410757,0.00911615150318141,0.007853450930410757,0.00911615150318141,0.0,0.0,0.010348134748054294,0.011289220766423247,0.0054129184812594655,0.007011478877161692,0.20030634384825885,0.19471193799297887,0.1856586894483791,0.18182784071861263,0.1928759914712665,0.18602472294553984,0.0,0.0,0.010348134748054294,0.011289220766423247,0.0054129184812594655,0.007011478877161692
