,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Test_loss_predictor,Test_loss_Discriminator_fool,Test_total_loss_gen,Train_loss_predictor,Train_loss_Discriminator_fool,Train_total_loss_gen,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
10,4/17/2024 5:40,Adult_census,0,0,Demographic Parity,22792,9769,5,0.45615152,0.95868605,1.4234867,0.442782,0.94598794,nan,0.196275988,0.673481923,0.673132975,0.673481923,0.564217215,0.685945337,0.66572911,0.685945337,0.580282392,0.762855388,0.819095422,0.762855388,0.660278438,0.750844508,0.812929323,0.750844508,0.644099263,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.836346086,0.826928851,0.836346086,0.827528514,0.826491964,0.816583595,0.826491964,0.815365451,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.719945595,0.708645606,0.719945595,0.689362605,0.727300645,0.711854598,0.727300645,0.697481794,0.173190782,0.161195457,0.171517418,0.182965497,0.171517418,0.182965497,0.116744368,0.103649592,0.001194743,0.002923977,0.16578218,0.173785914,0.163490098,0.166216725,0.000130839,0.000319693,0.069961925,0.073313507,0.116744368,0.103649592,0.001194743,0.002923977,0.16578218,0.173785914
11,4/17/2024 7:01,Adult_census,0,0,Demographic Parity,22792,9769,5.5,0.54279345,0.8362324,1.3802679,0.52832335,0.8279858,1.3575709,0.196275988,0.66483854,0.628306827,0.66483854,0.532460178,0.680212918,0.668288174,0.680212918,0.552111953,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.822525448,0.809887915,0.822525448,0.808428896,0.810420719,0.797254951,0.810420719,0.794175455,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.688223938,0.671622909,0.688223938,0.624306467,0.695772341,0.668454858,0.695772341,0.633182878,0.173190782,0.161195457,0.049065248,0.046501874,0.049065248,0.046501874,0.116744368,0.103649592,0,0,0.01759324,0.010082341,0.163490098,0.166216725,0,0,0.098110671,0.104071247,0.116744368,0.103649592,0,0,0.031472008,0.036419533
12,4/17/2024 8:16,Adult_census,0,0,Demographic Parity,22792,9769,6,0.5387077,0.88051957,1.4209195,0.5242079,0.8701842,1.4016417,0.196275988,0.66466304,0.441776956,0.66466304,0.530770427,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.840338715,0.83125271,0.840338715,0.830599723,0.826287235,0.816353027,0.826287235,0.814128428,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.683441558,0.661660351,0.683441558,0.617741234,0.695158153,0.668256194,0.695158153,0.629039613,0.173190782,0.161195457,0.100550576,0.140134518,0.100550576,0.140134518,0.116744368,0.103649592,0,0,0.0913347,0.125454383,0.163490098,0.166216725,0,0,0.083486571,0.082883456,0.116744368,0.103649592,0,0,0.0913347,0.125454383
13,4/17/2024 9:32,Adult_census,0,0,Demographic Parity,22792,9769,6.5,0.50214034,0.8862369,1.3924253,0.4867044,0.8761921,1.4000628,0.196275988,0.66466304,0.441776956,0.66466304,0.530770427,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.846086346,0.83792969,0.846086346,0.837455683,0.832326748,0.823431766,0.832326748,0.821181147,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.731177606,0.719664757,0.731177606,0.711671057,0.734670898,0.720032935,0.734670898,0.714080467,0.173190782,0.161195457,0.124879771,0.157748129,0.124879771,0.157748129,0.116744368,0.103649592,0,0,0.106940885,0.134569981,0.163490098,0.166216725,0,0,0.092712723,0.092724428,0.116744368,0.103649592,0,0,0.106940885,0.134569981
14,4/17/2024 10:51,Adult_census,0,0,Demographic Parity,22792,9769,7,0.53499776,0.86760664,1.40414,0.5213096,0.85787356,nan,0.196275988,0.664706915,0.7771333,0.664706915,0.530872155,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.842093717,0.833503476,0.842093717,0.830218486,0.824751766,0.81496882,0.824751766,0.810039959,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.733985609,0.725136375,0.733985609,0.709521053,0.736308732,0.722703467,0.736308732,0.71182614,0.173190782,0.161195457,0.063493593,0.066860726,0.063493593,0.066860726,0.116744368,0.103649592,0,0,0.045066841,0.037926477,0.163490098,0.166216725,0,0,0.094991841,0.10241718,0.116744368,0.103649592,0,0,0.045066841,0.037926477
15,4/17/2024 12:09,Adult_census,0,0,Demographic Parity,22792,9769,7.5,0.5430231,0.8900262,1.4341416,0.5279981,0.8788561,1.4126064,0.196275988,0.66466304,0.441776956,0.66466304,0.530770427,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.838671464,0.829331933,0.838671464,0.828878602,0.828232163,0.818673393,0.828232163,0.816110771,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.693796069,0.67576941,0.693796069,0.643432354,0.703040229,0.678925012,0.703040229,0.654349488,0.173190782,0.161195457,0.086582747,0.090649706,0.086582747,0.090649706,0.116744368,0.103649592,0,0,0.075046029,0.071083506,0.163490098,0.166216725,0,0,0.086835381,0.095298196,0.116744368,0.103649592,0,0,0.075046029,0.071083506
16,4/17/2024 13:24,Adult_census,0,0,Demographic Parity,22792,9769,8,0.53970957,0.90780604,1.4484017,0.5268856,0.8960463,1.4354259,0.196275988,0.66466304,0.609724659,0.66466304,0.53309102,0.680008189,0.635943327,0.680008189,0.552756794,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.794269919,0.772552983,0.794269919,0.765615753,0.779199509,0.755630011,0.779199509,0.747227793,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.678352053,0.667945936,0.678352053,0.586100605,0.688606817,0.661653483,0.688606817,0.598470251,0.173190782,0.161195457,0.104363653,0.102465418,0.104363653,0.102465418,0.116744368,0.103649592,0,0,0.082429431,0.09101209,0.163490098,0.166216725,0,0,0.077658105,0.068988528,0.116744368,0.103649592,0,0,0.082429431,0.09101209
17,4/17/2024 14:42,Adult_census,0,0,Demographic Parity,22792,9769,8.5,0.5398755,0.8617852,1.4024577,0.5255653,0.85231006,1.3862945,0.196275988,0.66466304,0.441776956,0.66466304,0.530770427,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.848367848,0.840580934,0.848367848,0.840341367,0.830893643,0.821729113,0.830893643,0.819917795,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.743681994,0.734163943,0.743681994,0.727458487,0.747466476,0.73549877,0.747466476,0.729816575,0.173190782,0.161195457,0.069947551,0.066298201,0.069947551,0.066298201,0.116744368,0.103649592,0,0,0.043137836,0.03251719,0.163490098,0.166216725,0,0,0.11084892,0.115054276,0.116744368,0.103649592,0,0,0.043137836,0.033781011
18,4/17/2024 15:59,Adult_census,0,0,Demographic Parity,22792,9769,9,0.5423639,0.86871576,1.4119992,0.5287395,0.85878664,1.3878703,0.196275988,0.66466304,0.441776956,0.66466304,0.530770427,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.84463847,0.83623566,0.84463847,0.835497691,0.830688914,0.821481771,0.830688914,0.819962695,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.748464373,0.743084017,0.748464373,0.744832295,0.753505988,0.748945674,0.753505988,0.750727241,0.173190782,0.161195457,0.145033319,0.135725417,0.145033319,0.135725417,0.116744368,0.103649592,0,0,0.089597106,0.072402299,0.163490098,0.166216725,0,0,0.149186086,0.153843673,0.116744368,0.103649592,0,0,0.089597106,0.072402299
19,4/17/2024 17:09,Adult_census,0,0,Demographic Parity,22792,9769,9.5,0.5450499,0.9479003,1.4936618,0.5303052,0.93407166,1.4689984,0.196275988,0.66466304,0.441776956,0.66466304,0.530770427,0.67980346,0.462132744,0.67980346,0.550222398,0.762811513,0.581881404,0.762811513,0.660174273,0.750742144,0.563613766,0.750742144,0.64385697,0.862934363,0.857261963,0.862934363,0.854863338,0.856382434,0.851954393,0.856382434,0.846494375,0.837793963,0.828485021,0.837793963,0.828752798,0.828334528,0.818754869,0.828334528,0.816632568,0.842620218,0.844219391,0.842620218,0.843290084,0.846657795,0.848485217,0.846657795,0.847425412,0.694454194,0.673173332,0.694454194,0.661128485,0.697000717,0.670280108,0.697000717,0.664853405,0.173190782,0.161195457,0.132816081,0.147666906,0.132816081,0.147666906,0.116744368,0.103649592,0,0,0.11696245,0.127059566,0.163490098,0.166216725,0,0,0.085300814,0.089054914,0.116744368,0.103649592,0,0,0.11696245,0.127059566
